Name	TPM_Tb148_quant	TPM_Tb149_quant	TPM_Tb150_quant	TPM_Tb151_quant	TPM_Tb152_quant	TPM_Tb153_quant
KWMTBOMO13259.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12110.63	18.584941	4.344709	0.000000	0.000000	0.000000	0.000000
MSTRG.12110.64	25.853454	79.613205	32.206456	34.472972	27.583939	16.258880
MSTRG.12123.1	0.033301	0.134569	0.132290	0.156002	0.122865	0.165654
KWMTBOMO13260.mrna1	13.257578	15.955202	10.354301	4.487252	11.836105	3.079996
KWMTBOMO13261.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12123.3	1.644441	1.480483	2.060415	1.147153	1.060863	1.398147
MSTRG.12110.66	30.120115	21.984255	17.827077	21.329227	12.637396	10.789679
KWMTBOMO13262.mrna1	7.935942	5.049245	1.030759	6.845006	4.053962	0.676703
MSTRG.12124.1	0.633024	0.824046	0.000000	0.000000	0.241126	0.743076
MSTRG.12125.1	3.824964	7.748958	4.631723	3.190926	5.574514	3.958523
MSTRG.12125.2	19.864305	39.276581	18.818081	22.275817	26.187312	18.906529
MSTRG.12072.1	0.995860	0.000000	0.438526	0.627510	0.259850	0.479214
KWMTBOMO13263.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO13264.mrna1	0.058899	0.053626	0.000000	0.056856	0.000000	0.000000
MSTRG.12081.1	0.961093	0.127694	0.170404	0.155901	0.000000	0.595933
KWMTBOMO13265.mrna1	7.184211	9.278767	13.750029	10.202711	8.285800	12.981068
MSTRG.12082.1	2.455727	2.717087	3.395275	4.823220	2.829187	6.458411
MSTRG.12080.1	17.345665	19.946100	19.543322	23.262640	18.222960	23.691875
KWMTBOMO13266.mrna1	4.700742	0.000000	4.506481	0.000000	0.000000	0.000000
MSTRG.12084.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.12083.1	0.149298	0.000000	0.000000	0.042093	0.000000	0.000000
