Name	TPM_Tb160_quant	TPM_Tb161_quant	TPM_Tb162_quant	TPM_Tb163_quant	TPM_Tb164_quant	TPM_Tb165_quant
KWMTBOMO12389.mrna1	111.866236	111.440645	115.722269	183.010068	169.202327	179.834888
KWMTBOMO12390.mrna1	0.000000	0.000000	0.000000	0.000000	0.699856	0.000000
MSTRG.10971.2	21.104127	24.005823	21.605328	12.491537	14.935374	17.256380
KWMTBOMO12391.mrna1	0.000000	0.000000	0.576275	0.000000	0.218682	0.000000
KWMTBOMO12392.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.10970.1	0.809951	3.355272	0.000000	4.646112	3.504879	5.117428
KWMTBOMO12393.mrna1	1.416908	2.066839	1.988472	0.297198	0.633945	0.642852
KWMTBOMO12394.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO12395.mrna1	0.201557	0.093532	0.265899	0.100464	0.000000	0.000000
MSTRG.10974.1	0.000000	0.000000	0.000000	0.094741	0.000000	0.000000
MSTRG.10980.1	0.191065	0.582520	0.565812	1.929235	2.001741	1.162043
MSTRG.10981.1	0.214150	0.152089	0.199971	0.289663	0.304042	0.639078
KWMTBOMO12396.mrna1	0.413614	0.000000	0.000000	2.351281	4.473995	6.222401
MSTRG.10980.3	0.000000	0.196979	0.000000	0.000000	0.000000	0.000000
MSTRG.10977.1	0.000000	0.180876	0.114202	0.364718	0.574825	0.882498
MSTRG.10977.2	0.000000	0.000000	0.000000	0.270212	0.633509	0.322672
KWMTBOMO12397.mrna1	0.164469	0.000000	0.072651	0.082378	0.533642	0.323208
KWMTBOMO12398.mrna1	0.000000	0.000000	0.000000	0.000000	0.079896	0.000000
