Name	TPM_Tb142_quant	TPM_Tb143_quant	TPM_Tb144_quant	TPM_Tb145_quant	TPM_Tb146_quant	TPM_Tb147_quant
KWMTBOMO02347.mrna1	25.504347	18.606648	22.722858	15.635901	16.769381	23.369760
KWMTBOMO02348.mrna1	0.048309	0.000000	0.075015	0.000000	0.070252	0.117578
KWMTBOMO02349.mrna1	0.124000	0.000000	0.027513	0.000000	0.025600	0.042912
MSTRG.18118.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18119.1	0.000000	0.124423	0.671156	0.733483	0.000000	0.263339
MSTRG.18120.1	0.000000	0.000000	1.257751	0.467470	0.000000	1.441425
MSTRG.18121.1	0.963842	2.203077	2.243169	3.295507	1.340544	3.664700
KWMTBOMO02350.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18127.1	1.949761	1.313440	1.452191	1.870895	2.348701	2.315928
KWMTBOMO02351.mrna1	2.593019	2.267038	3.377691	5.426894	4.929913	7.131171
MSTRG.18127.3	0.000000	0.000000	0.055976	0.000000	0.000000	0.000000
MSTRG.18127.5	1.532210	1.036284	1.958175	1.439468	1.522211	2.069930
MSTRG.18127.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18127.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18127.7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18128.1	8.015623	4.878406	6.445234	3.888993	5.283752	3.044484
MSTRG.18129.1	11.650013	12.442085	10.328890	14.743210	14.534762	15.731708
KWMTBOMO02352.mrna1	0.390586	0.677663	0.000000	1.285143	1.708898	0.308775
MSTRG.18129.3	40.344846	37.536524	42.007749	42.065328	45.099984	58.857913
MSTRG.18129.4	30.501288	35.176395	28.796954	53.174533	51.185769	46.356124
MSTRG.18123.1	0.762870	0.801065	1.380764	1.256754	0.729195	3.212028
MSTRG.18123.2	1.934448	0.999429	2.334634	5.824253	4.624469	2.704642
MSTRG.18124.1	1.179744	0.997692	1.477334	3.472024	2.819242	3.923911
MSTRG.18122.1	1.758913	1.982724	2.315273	0.886113	1.200192	1.097996
MSTRG.18125.1	1.471086	0.000000	1.115016	0.458693	0.684519	6.062666
MSTRG.18125.2	3.725923	4.440102	4.268185	9.398901	10.549624	10.737477
MSTRG.18125.3	3.671402	2.197762	2.733170	3.705752	2.176891	6.272026
KWMTBOMO02353.mrna1	0.866233	0.578479	1.562489	1.379040	1.248903	2.226764
KWMTBOMO02354.mrna1	16.001926	12.557795	17.363386	10.116755	10.918152	15.213943
MSTRG.18126.2	1.358790	1.264312	1.591615	2.222166	1.779004	2.742635
MSTRG.18126.3	0.000000	0.071473	0.153220	0.000000	0.000000	0.000000
KWMTBOMO02355.mrna1	1.067046	0.772144	1.168650	0.682407	0.478134	0.000000
MSTRG.18139.1	7.321718	4.410913	5.773272	5.343902	6.889792	8.377007
MSTRG.18139.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18139.4	0.898392	0.518512	1.117833	0.823954	1.058760	1.868417
MSTRG.18139.5	0.000000	0.878168	0.502335	1.748520	0.000000	0.000000
KWMTBOMO02356.mrna1	13.949646	11.924232	13.288711	14.077420	15.523794	20.169215
MSTRG.18141.1	23.031013	22.046499	25.640244	17.440529	17.807957	26.224560
KWMTBOMO02357.mrna1	0.000000	0.000000	0.000000	0.111815	0.000000	0.000000
KWMTBOMO02358.mrna1	4.320882	3.682104	5.175609	4.019070	5.096856	5.614057
MSTRG.18142.1	0.258552	0.174878	0.288943	0.134877	0.341942	0.473033
MSTRG.18142.3	4.702858	3.933291	7.323840	6.274622	6.081379	10.362882
MSTRG.18143.1	0.599261	0.787899	1.219567	0.737995	0.794539	1.648380
MSTRG.18144.1	0.000000	0.671436	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02359.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18146.1	0.000000	0.000000	0.000000	28.799704	30.260764	14.549154
MSTRG.18146.2	0.118682	0.000000	0.000000	10.433538	7.539781	11.393128
MSTRG.18146.3	0.000000	0.121051	0.130935	27.225922	34.212205	25.268578
MSTRG.18146.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18147.1	2.067084	2.225192	1.908688	3.036815	2.495932	3.107894
KWMTBOMO02360.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18148.1	5.300709	3.355103	2.919568	7.027140	6.629247	5.674749
MSTRG.18148.2	0.000000	0.000000	1.329755	0.000000	0.000000	0.000000
KWMTBOMO02361.mrna1	30.749670	23.791169	28.161724	41.900930	37.683953	35.312073
MSTRG.18145.1	5.529675	6.306207	3.926478	15.418924	16.874973	13.405127
KWMTBOMO02362.mrna1	14.257346	12.001229	13.329344	15.766999	10.276728	12.714452
MSTRG.18150.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18151.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02363.mrna1	0.236990	0.195545	0.598168	0.000000	0.000000	0.000000
MSTRG.18153.1	0.101111	0.367586	0.570364	0.351334	0.838600	0.764670
KWMTBOMO02364.mrna1	0.029011	0.032860	0.000000	0.016516	0.000000	0.020520
KWMTBOMO02365.mrna1	0.000000	0.000000	0.032034	0.000000	0.052682	0.057670
MSTRG.18154.1	4.688651	3.434262	4.215704	2.108951	1.796661	2.333278
KWMTBOMO02366.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02367.mrna1	0.079441	0.019422	0.051199	0.053035	0.030979	0.018943
KWMTBOMO02368.mrna1	5.069779	5.206622	6.118824	0.258559	0.357148	0.687721
KWMTBOMO02369.mrna1	0.176320	0.237788	0.252791	0.061370	0.116769	0.141959
KWMTBOMO02370.mrna1	0.168410	0.111320	0.131108	0.000000	0.000000	0.000000
KWMTBOMO02371.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02372.mrna1	0.124758	0.026806	0.311535	0.461627	0.215463	0.605628
KWMTBOMO02373.mrna1	5.919514	5.093583	5.308070	4.576248	4.155516	4.033102
KWMTBOMO02374.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02375.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02376.mrna1	0.000000	0.232524	0.091231	7.544175	0.515692	1.152475
KWMTBOMO02377.mrna1	0.000000	0.000000	0.000000	0.322271	0.000000	0.000000
MSTRG.18158.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02378.mrna1	5.468721	3.460356	6.563037	4.721556	5.492580	7.604516
MSTRG.18159.2	3.898160	4.157759	7.705950	5.855932	5.344501	9.933770
MSTRG.18160.1	0.984183	0.000000	0.798949	1.197940	1.497797	3.190148
KWMTBOMO02379.mrna1	2.177069	5.521154	7.279977	3.736478	3.194966	2.506900
MSTRG.18164.1	9.814251	10.005912	8.509625	16.323457	16.985294	21.211888
MSTRG.18165.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18165.1	0.014392	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18165.3	0.034793	0.025685	0.163279	0.091801	0.000000	0.420527
KWMTBOMO02380.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18165.4	2.482641	2.052778	3.190121	2.769436	3.203583	7.630680
KWMTBOMO02381.mrna1	0.606610	0.000000	1.460854	0.000000	0.000000	2.217944
MSTRG.18165.6	0.000000	0.033889	0.000000	0.000000	0.000000	0.260909
KWMTBOMO02382.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02383.mrna1	1.985311	1.399165	2.676542	2.061523	1.747330	11.394046
MSTRG.18161.1	0.709463	0.000000	0.558631	0.000000	2.071557	0.000000
MSTRG.18162.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18163.1	0.359511	0.315631	0.477757	0.361131	0.266730	0.479018
KWMTBOMO02384.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02385.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18168.1	0.000000	1.781010	0.000000	0.000000	0.000000	0.000000
MSTRG.18168.2	0.638448	0.157213	0.830982	0.000000	0.000000	0.000000
MSTRG.18168.3	2.779727	2.112289	3.064369	3.133061	4.745830	5.175610
KWMTBOMO02386.mrna1	3.592669	2.769460	4.290223	5.320773	4.008399	7.278008
MSTRG.18169.2	2.240286	1.434660	1.659534	0.000000	0.000000	0.000000
MSTRG.18169.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18169.3	0.000000	0.000000	0.315609	0.099385	0.193303	0.160293
KWMTBOMO02387.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18171.1	0.287463	0.250474	0.429375	0.000000	0.000000	0.279351
MSTRG.18172.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02388.mrna1	0.000000	0.000000	0.063976	0.000000	0.000000	0.000000
MSTRG.18174.1	0.000000	0.058468	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02389.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18169.6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18169.5	0.000000	0.000000	0.000000	11.369227	12.432474	16.710789
MSTRG.18169.7	2.372884	1.055533	2.848054	0.000000	0.000000	0.000000
MSTRG.18169.8	1.824058	1.431617	0.805859	9.388436	10.359793	13.287631
MSTRG.18175.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18175.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18175.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18175.4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18178.2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18178.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18178.3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18178.4	0.000000	0.000000	0.000000	0.037882	0.000000	0.042433
KWMTBOMO02390.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO02391.mrna1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
MSTRG.18179.1	6.287775	4.627037	8.604932	4.082546	4.264626	7.973640
KWMTBOMO02392.mrna1	4.135676	4.255150	7.155121	3.343319	2.567758	4.178052
KWMTBOMO02393.mrna1	0.000000	0.057159	0.067228	0.023384	0.000000	0.000000
MSTRG.18176.1	0.000000	0.000000	0.000000	0.079066	0.000000	0.000000
MSTRG.18180.2	7.807284	1.769792	5.391600	8.554405	8.638212	13.783707
MSTRG.18180.1	14.357341	13.598589	19.415207	23.781649	21.693628	30.697337
KWMTBOMO02394.mrna1	34.862421	28.540728	36.761206	57.441133	44.872249	57.721300
KWMTBOMO02395.mrna1	1.788666	1.476291	1.561896	2.583946	3.060231	2.337645
MSTRG.18186.2	0.402436	0.405787	0.597544	0.106607	0.211878	0.166865
MSTRG.18186.3	0.312027	0.129146	0.083467	0.300283	0.138267	0.696132
MSTRG.18187.1	5.065221	4.654115	4.860106	5.082329	7.367294	7.857893
KWMTBOMO02396.mrna1	0.427179	1.127736	0.773868	0.206574	0.483100	0.288763
