Name	rcount_Tb142_quant	rcount_Tb143_quant	rcount_Tb144_quant	rcount_Tb145_quant	rcount_Tb146_quant	rcount_Tb147_quant
MSTRG.1.1	8.864	16.216	38.722	33.244	21.518	51.841
KWMTBOMO16472.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.5.1	16.108	21.463	17.365	12.017	8.892	23.454
MSTRG.2.1	0.000	2.357	0.000	0.000	0.000	0.000
MSTRG.4.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16473.mrna1	0.000	0.000	1.000	0.000	0.000	0.000
MSTRG.6.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.4	0.000	0.000	2.002	0.000	0.000	1.000
MSTRG.6.2	0.000	0.000	2.082	0.000	0.000	0.000
MSTRG.6.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.5	0.000	5.015	4.489	8.832	4.059	7.002
MSTRG.6.6	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16474.mrna1	0.000	1.000	0.000	0.000	0.000	1.000
MSTRG.7.1	3.409	1.433	8.166	4.757	2.003	2.494
MSTRG.7.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.7.3	0.000	1.920	2.812	0.000	0.000	0.000
MSTRG.8.1	33.767	93.747	260.745	145.697	86.414	0.000
MSTRG.8.2	1309.515	1725.326	1689.264	498.097	361.140	810.286
KWMTBOMO16475.mrna1	149.785	232.853	259.731	67.207	65.443	128.086
MSTRG.9.1	0.000	20.214	0.000	0.000	30.332	12.838
MSTRG.9.2	0.000	0.000	0.000	18.790	0.000	0.000
MSTRG.9.3	41.561	74.015	87.936	76.304	21.668	89.410
KWMTBOMO16476.mrna1	24.342	0.000	17.032	0.000	0.000	0.000
MSTRG.9.5	23.497	0.000	19.409	0.000	0.000	0.000
MSTRG.9.6	0.000	0.000	0.000	0.000	0.000	4.050
KWMTBOMO16477.mrna1	11.227	12.771	11.623	7.802	0.000	9.954
MSTRG.11.1	0.000	0.000	0.000	1.947	0.000	0.000
MSTRG.12.1	677.646	446.358	696.463	190.678	347.817	408.203
MSTRG.12.2	0.000	0.000	170.656	0.000	0.000	147.660
MSTRG.12.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.4	0.000	27.491	134.010	0.000	20.730	23.801
MSTRG.12.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.3	226.767	340.097	561.659	542.510	427.980	538.547
MSTRG.12.7	0.000	0.000	0.000	0.000	0.000	31.909
MSTRG.12.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.10	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.11	0.000	0.000	0.000	12.485	0.000	0.000
MSTRG.12.12	85.868	306.020	0.000	191.764	13.005	0.000
KWMTBOMO16478.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16479.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.10.1	6.883	10.338	26.187	53.445	40.154	57.367
MSTRG.13.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.13.2	0.000	0.000	2.390	0.000	0.000	0.000
KWMTBOMO16480.mrna1	244.000	312.026	264.844	297.001	196.000	298.000
MSTRG.14.1	28.487	73.555	76.906	14.009	12.456	43.162
KWMTBOMO16481.mrna1	0.000	0.000	148.465	0.000	0.000	0.000
MSTRG.15.2	2880.262	3884.586	4271.300	3793.324	2796.708	5706.419
MSTRG.15.3	125.837	65.273	154.544	94.546	100.059	116.865
MSTRG.16.1	8.855	8.164	6.968	3.605	9.419	5.093
MSTRG.21.1	7.246	5.909	2.485	136.635	73.824	57.941
MSTRG.21.2	0.000	0.000	6.836	34.686	0.000	0.000
KWMTBOMO16482.mrna1	6.000	10.000	20.942	18.000	16.000	14.000
MSTRG.21.3	5.710	7.439	40.610	0.000	0.000	14.127
MSTRG.21.4	2.121	1.814	1.780	0.000	0.000	0.000
KWMTBOMO16483.mrna1	0.000	0.000	5.828	0.000	5.078	0.000
MSTRG.21.6	2.502	11.252	8.275	0.000	6.215	2.198
MSTRG.21.7	50.429	57.579	39.185	49.679	38.883	71.735
KWMTBOMO16484.mrna1	17192.390	29379.490	26469.632	40.000	43.000	79.000
MSTRG.19.1	2.652	0.000	0.000	0.000	0.000	0.000
MSTRG.20.1	0.000	5.279	2.341	0.000	0.000	0.000
MSTRG.17.1	1.001	1.003	6.593	1.058	0.000	1.618
KWMTBOMO16485.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16486.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16487.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16488.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16489.mrna1	0.000	2.000	0.000	1.000	0.000	0.000
KWMTBOMO16490.mrna1	0.000	1.107	0.000	2.220	2.138	0.000
KWMTBOMO16491.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.23.1	14.719	13.823	18.517	10.976	11.850	10.994
MSTRG.24.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16492.mrna1	0.000	0.000	1.000	0.000	1.000	0.000
KWMTBOMO16493.mrna1	0.000	2.708	1.168	0.000	2.117	2.189
MSTRG.27.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16494.mrna1	0.000	0.000	0.000	5.594	0.000	0.000
KWMTBOMO16495.mrna1	329.880	414.403	417.056	11.619	4.693	15.928
KWMTBOMO16496.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16497.mrna1	0.000	0.000	1.111	0.000	0.000	0.000
MSTRG.35.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.30.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16498.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16499.mrna1	0.000	0.000	0.000	13.860	1.066	1.071
KWMTBOMO16500.mrna1	1.016	0.000	0.000	0.000	0.000	0.000
MSTRG.32.1	4.962	2.540	2.175	20.954	30.116	41.138
KWMTBOMO16501.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16502.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16503.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.33.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.37.1	2.067	4.403	3.440	4.186	6.652	5.292
KWMTBOMO16504.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16505.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.38.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.39.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16506.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16507.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16508.mrna1	0.000	1.000	0.000	0.000	0.000	0.000
MSTRG.42.1	0.000	0.000	3.518	0.000	0.000	0.000
KWMTBOMO16509.mrna1	18.000	22.310	34.190	15.683	6.136	26.357
KWMTBOMO16510.mrna1	49.489	0.000	0.000	0.000	0.000	0.000
MSTRG.44.1	258.321	234.311	300.804	10.330	5.673	11.093
MSTRG.44.2	139.412	160.599	180.930	14.332	7.827	13.206
KWMTBOMO16511.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16512.mrna1	0.000	1.000	0.000	0.000	0.000	0.000
KWMTBOMO16513.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16514.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.46.1	0.000	0.000	10.828	0.000	0.000	0.000
KWMTBOMO16515.mrna1	0.000	0.000	0.000	0.000	2.116	0.000
MSTRG.47.1	0.000	1.052	0.000	0.000	0.000	0.000
KWMTBOMO16516.mrna1	10.914	13.282	17.995	2.407	2.350	1.088
KWMTBOMO16517.mrna1	67.026	53.734	83.651	12.228	6.538	11.747
MSTRG.50.1	107.334	224.365	99.687	62.962	66.271	62.861
MSTRG.50.2	170.077	145.099	224.196	126.532	124.647	222.101
MSTRG.50.3	43.606	59.097	64.544	49.454	64.243	111.770
MSTRG.51.1	18.035	61.850	80.918	381.699	266.031	297.144
KWMTBOMO16518.mrna1	0.000	0.000	0.000	12.258	14.563	13.683
KWMTBOMO16519.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.52.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.52.2	3.515	7.747	9.877	10.838	0.000	10.795
MSTRG.52.3	2.233	0.000	0.000	0.000	0.000	3.312
KWMTBOMO16520.mrna1	0.000	5.123	23.609	7.406	4.291	12.355
MSTRG.53.1	59.000	45.000	85.000	64.000	62.000	71.141
MSTRG.60.1	62.755	56.187	73.297	16.975	24.499	26.736
MSTRG.60.3	62.003	73.803	108.472	144.202	244.603	363.384
MSTRG.60.2	180.796	176.394	199.124	1007.096	485.788	626.326
KWMTBOMO16521.mrna1	83.602	122.499	135.334	33.042	16.452	8.987
MSTRG.55.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.54.1	7.007	3.044	3.000	0.000	1.000	4.912
MSTRG.56.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.57.1	8.208	0.000	0.000	36.390	21.763	0.000
MSTRG.59.1	0.000	9.000	1.000	0.000	0.000	0.000
KWMTBOMO16522.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.58.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16523.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16524.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.61.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16525.mrna1	11.497	1.106	11.438	9.872	2.270	18.319
KWMTBOMO16526.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.1	0.000	0.000	0.000	0.000	0.000	12.637
MSTRG.64.2	17.467	0.000	0.000	0.000	0.000	0.000
MSTRG.64.6	0.000	0.000	0.000	2.096	0.000	0.000
MSTRG.64.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.5	7.181	0.000	6.561	8.348	0.000	0.000
MSTRG.64.3	0.000	6.214	0.000	0.000	0.000	0.000
MSTRG.64.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.9	0.000	24.847	0.000	0.000	0.000	0.000
MSTRG.64.10	0.000	27.731	26.682	31.147	19.931	59.421
KWMTBOMO16527.mrna1	16.732	39.162	27.750	46.235	28.067	65.657
MSTRG.67.2	33.558	30.773	35.850	54.197	53.028	64.864
MSTRG.68.1	0.000	19.104	51.180	16.858	18.224	57.134
MSTRG.68.2	51.986	66.472	48.677	34.957	34.147	37.592
KWMTBOMO16528.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16529.mrna1	6.000	2.000	8.001	14.004	17.004	16.411
KWMTBOMO16530.mrna1	1.513	5.331	1.625	3.260	0.000	5.238
KWMTBOMO16531.mrna1	4.528	15.297	14.391	4.513	1.975	20.290
KWMTBOMO16532.mrna1	100.437	153.461	150.127	58.552	30.991	67.954
KWMTBOMO16533.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.73.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16534.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.3	0.000	0.000	0.000	0.000	0.000	1.893
MSTRG.74.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.75.1	40.152	62.283	72.141	34.741	31.525	60.053
KWMTBOMO16535.mrna1	0.000	1.035	0.000	0.000	0.000	0.000
MSTRG.71.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16536.mrna1	2.794	7.006	2.772	2.474	0.000	1.186
KWMTBOMO16537.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.76.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16538.mrna1	19.676	27.035	63.847	24.287	21.000	89.453
KWMTBOMO16539.mrna1	0.000	0.000	0.000	0.000	0.000	4.328
KWMTBOMO16542.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.78.1	0.000	0.000	17.607	19.905	39.701	0.000
MSTRG.80.1	6.845	0.000	0.000	3.794	1.805	5.611
KWMTBOMO16540.mrna1	1.278	0.000	0.000	0.000	4.000	0.000
MSTRG.79.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16541.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16545.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.81.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.82.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16546.mrna1	0.000	0.000	0.000	1.000	0.000	0.000
KWMTBOMO16547.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16548.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.85.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16549.mrna1	14.105	31.833	30.210	60.257	50.950	133.017
MSTRG.87.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16550.mrna1	2.000	0.000	4.003	6.000	0.000	4.000
KWMTBOMO16551.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16543.mrna1	100.000	135.000	226.720	85.000	71.191	127.000
MSTRG.89.1	3.000	0.000	0.000	1.000	0.000	1.000
KWMTBOMO16544.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.89.3	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.90.1	0.000	2.000	1.000	0.000	0.000	0.000
KWMTBOMO16552.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.2	0.000	1.000	0.000	0.000	0.000	0.000
MSTRG.91.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.5	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16553.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16554.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.94.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.95.1	253.466	351.705	276.721	207.486	192.177	214.663
MSTRG.96.1	161.000	178.344	164.583	35.000	14.000	30.000
MSTRG.92.1	4.533	4.927	10.448	7.905	11.640	13.414
KWMTBOMO16558.mrna1	0.000	1.000	0.000	0.000	1.000	0.000
MSTRG.97.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16559.mrna1	0.000	0.000	8.429	0.000	0.000	0.000
KWMTBOMO16560.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.100.1	19.105	25.302	59.734	22.550	21.909	32.223
MSTRG.104.1	81.199	72.074	62.894	7.788	3.463	4.886
MSTRG.104.2	0.000	0.000	34.459	0.000	12.584	29.730
KWMTBOMO16561.mrna1	45.656	59.424	49.499	14.835	0.000	0.000
MSTRG.104.4	24.719	12.426	30.429	1.603	1.853	1.650
MSTRG.104.5	0.000	0.000	7.835	12.857	7.974	25.068
MSTRG.101.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.105.1	1.000	0.000	0.000	1.232	2.000	0.000
KWMTBOMO16562.mrna1	0.000	0.000	0.000	0.768	1.000	0.000
MSTRG.105.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.105.4	0.000	0.000	2.000	0.000	0.000	0.000
MSTRG.105.5	0.000	0.000	0.000	0.000	2.000	1.857
MSTRG.102.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.103.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16563.mrna1	29.958	32.387	44.626	21.479	12.083	33.758
MSTRG.108.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16564.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.107.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16565.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.110.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16566.mrna1	103.216	120.253	101.082	81.065	0.000	0.000
KWMTBOMO16567.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16569.mrna1	0.000	1.196	0.000	1.000	0.000	0.000
KWMTBOMO16570.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.112.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16571.mrna1	0.000	1.000	0.000	0.000	0.000	0.000
KWMTBOMO16572.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.114.1	37.835	28.074	50.238	54.354	44.811	79.441
KWMTBOMO16573.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16574.mrna1	14.419	16.157	17.316	14.504	2.520	1.256
KWMTBOMO16576.mrna1	0.000	0.000	6.784	0.000	0.000	0.000
MSTRG.116.1	5.001	11.207	17.780	9.011	4.084	12.034
MSTRG.117.1	0.000	1.286	0.000	1.000	0.000	0.000
MSTRG.118.1	5.483	10.801	23.530	6.820	1.118	10.977
KWMTBOMO16579.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16580.mrna1	0.000	0.000	0.000	0.000	0.000	1.000
KWMTBOMO16577.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.121.1	17.389	10.756	24.181	14.608	0.000	20.609
KWMTBOMO16578.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.122.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16581.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16582.mrna1	12.440	9.030	10.547	8.952	17.520	14.978
MSTRG.123.1	5.000	10.000	9.000	9.000	7.000	8.000
MSTRG.125.1	5.054	4.510	13.080	7.270	14.313	24.900
KWMTBOMO16583.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16593.mrna1	9.581	6.866	2.094	0.000	0.000	1.635
KWMTBOMO16594.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16595.mrna1	5662.504	4615.233	3969.813	213.105	158.157	165.186
MSTRG.129.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.129.2	5.093	0.000	2.143	4.179	0.000	7.434
KWMTBOMO16596.mrna1	0.000	49.401	33.191	85.818	36.363	73.460
MSTRG.129.4	0.000	0.000	0.000	0.000	112.170	0.000
KWMTBOMO16597.mrna1	4.270	3.831	10.380	16.043	13.872	31.577
MSTRG.138.1	0.000	0.000	3.144	0.000	7.515	20.192
MSTRG.138.2	1.142	2.097	0.000	4.305	0.000	0.000
KWMTBOMO16598.mrna1	0.000	0.000	0.000	0.000	2.993	0.000
MSTRG.139.2	0.000	0.000	0.000	0.000	52.038	71.509
MSTRG.139.1	30.656	25.293	27.708	103.898	55.072	0.000
MSTRG.139.3	256.585	340.074	373.894	90.708	46.296	169.026
KWMTBOMO16599.mrna1	42.436	69.121	82.733	23.984	0.000	24.199
MSTRG.140.1	475.647	761.504	677.178	3016.577	1845.983	1685.487
MSTRG.130.1	6.756	11.641	15.542	54.304	50.937	199.606
MSTRG.130.2	1276.508	1827.358	1603.508	1369.417	966.078	1511.805
KWMTBOMO16600.mrna1	634.633	1042.254	992.427	750.170	542.030	982.372
KWMTBOMO16601.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.131.2	0.000	0.000	0.000	1.000	0.000	4.000
KWMTBOMO16602.mrna1	525.524	608.507	616.199	233.890	147.551	252.703
MSTRG.133.1	0.995	1.000	2.000	0.000	0.000	0.000
MSTRG.134.1	29.543	82.003	63.974	32.075	8.483	106.352
MSTRG.135.1	212.243	165.843	189.529	13.223	6.392	16.748
MSTRG.136.1	50.349	53.872	107.795	100.779	109.379	124.268
KWMTBOMO16592.mrna1	7.111	17.942	29.388	0.000	0.000	43.835
MSTRG.136.3	21.473	33.230	0.000	32.581	22.158	11.278
MSTRG.137.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.137.2	5.248	6.182	7.401	0.000	7.261	10.352
MSTRG.137.3	17.868	10.710	42.005	13.062	13.938	19.229
KWMTBOMO16603.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16604.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.146.1	661.853	695.181	1284.733	22.349	0.000	0.000
MSTRG.146.3	3860.269	4992.254	4540.552	1210.418	1083.852	1517.049
MSTRG.146.2	94.580	218.554	97.979	8.339	17.242	0.000
KWMTBOMO16605.mrna1	0.000	0.000	8.270	0.000	0.000	0.000
KWMTBOMO16606.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.146.6	40.284	0.000	89.121	0.000	0.000	0.000
KWMTBOMO16607.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.141.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16608.mrna1	2.000	0.000	0.000	0.000	0.000	1.000
MSTRG.145.1	0.000	0.000	1.043	1.084	0.000	0.000
MSTRG.142.1	3.004	3.271	1.142	1.002	1.992	4.081
MSTRG.143.1	0.000	1.954	0.000	0.000	0.000	0.000
MSTRG.144.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.164.1	0.000	4.072	0.000	0.000	0.000	0.000
MSTRG.165.1	6933.765	11928.607	10270.156	6365.107	5737.700	8903.925
MSTRG.164.2	0.000	0.000	0.000	33.783	0.000	0.000
MSTRG.164.3	0.000	0.000	3.513	0.000	0.000	0.000
MSTRG.164.4	103.122	160.321	132.831	59.828	67.381	99.299
MSTRG.164.5	108.046	193.123	158.763	81.536	104.656	97.810
MSTRG.166.1	4.816	0.000	0.000	0.000	29.292	0.000
MSTRG.167.1	0.000	7.584	9.458	6.881	0.000	6.934
MSTRG.167.2	15681.143	34928.026	36340.693	19487.081	19592.286	39423.370
MSTRG.167.3	0.000	0.000	34.161	0.000	0.000	0.000
MSTRG.166.2	90.474	102.711	88.862	87.040	79.691	74.160
MSTRG.168.1	2647.212	3991.530	3613.590	1951.989	1845.816	2960.058
MSTRG.169.2	78.554	108.850	97.027	49.050	94.352	89.376
MSTRG.169.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.169.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.169.4	0.000	25.955	6.047	27.691	17.325	0.000
MSTRG.169.5	0.000	1.211	0.000	0.000	0.000	0.000
MSTRG.167.4	0.000	0.000	8.665	2.439	0.000	0.000
MSTRG.167.5	2.448	2.749	0.000	0.000	0.000	13.031
MSTRG.166.3	0.000	24.123	0.000	28.077	0.000	34.594
MSTRG.166.4	0.000	68.936	39.255	0.000	42.125	0.000
MSTRG.166.5	27.770	0.000	0.000	8.785	0.000	33.372
MSTRG.168.2	4293.161	6978.450	7389.806	4675.881	3644.727	7255.735
MSTRG.170.1	17.908	40.068	34.373	21.389	19.640	20.997
MSTRG.147.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16609.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16610.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16611.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.150.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16612.mrna1	0.000	0.000	0.000	1.000	0.000	0.000
MSTRG.153.2	0.000	2.030	1.000	0.000	0.000	0.000
MSTRG.151.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.152.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16613.mrna1	59.082	71.810	90.069	38.439	40.750	69.210
MSTRG.155.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.156.1	13.040	0.000	0.000	0.000	5.721	0.000
KWMTBOMO16614.mrna1	0.000	8.552	0.000	0.000	0.000	8.727
KWMTBOMO16615.mrna1	0.000	0.000	1.234	0.000	0.000	0.000
KWMTBOMO16616.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.161.1	0.000	0.000	0.000	0.000	0.000	5.569
MSTRG.162.1	2.000	0.000	0.000	0.000	0.000	0.000
MSTRG.162.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16617.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16618.mrna1	0.992	0.000	0.000	0.000	0.000	1.416
MSTRG.158.1	5.000	2.000	6.000	5.000	0.000	2.000
MSTRG.159.1	0.000	25.305	33.757	26.484	19.491	35.240
KWMTBOMO16619.mrna1	0.000	0.000	1.000	0.000	0.000	0.000
MSTRG.160.1	0.000	0.000	0.000	1.605	3.527	2.473
MSTRG.171.1	12.653	11.749	19.714	4.150	5.966	8.024
MSTRG.171.2	0.000	0.000	0.000	5.345	0.000	0.000
KWMTBOMO16620.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.172.1	0.000	0.000	0.000	0.000	3.130	10.001
MSTRG.172.2	1.008	0.000	0.000	3.727	0.000	1.804
KWMTBOMO16621.mrna1	0.000	0.000	0.000	4.761	0.000	0.000
MSTRG.173.1	406.305	394.365	490.685	494.832	374.914	635.976
KWMTBOMO16622.mrna1	0.000	77.672	70.427	41.319	49.116	66.657
MSTRG.175.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.177.1	163.581	103.358	182.799	69.515	81.155	116.797
KWMTBOMO16623.mrna1	0.000	0.000	0.000	0.000	0.000	4.022
MSTRG.176.1	141.989	131.025	157.392	69.728	43.000	56.054
KWMTBOMO16627.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.180.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.3	0.000	0.000	0.000	88.680	65.652	99.570
KWMTBOMO16629.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16630.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.181.1	307.796	429.178	393.889	540.825	337.724	396.727
KWMTBOMO16635.mrna1	0.000	1.000	5.000	0.000	0.000	2.000
MSTRG.184.1	0.000	2.000	0.000	0.000	0.000	0.000
KWMTBOMO16636.mrna1	2691.123	5057.362	3335.894	345.104	286.000	268.533
KWMTBOMO16637.mrna1	60.782	136.176	95.053	6.896	9.000	3.000
MSTRG.182.1	592.477	700.497	1026.303	259.823	233.269	332.946
KWMTBOMO16631.mrna1	40.842	0.000	15.931	21.189	0.000	0.000
MSTRG.182.2	0.000	123.511	135.761	149.311	116.754	148.330
MSTRG.182.4	79.612	0.000	0.000	104.218	55.490	0.000
KWMTBOMO16632.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16638.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16639.mrna1	935.009	1338.170	1089.219	1342.569	1071.113	1495.426
MSTRG.188.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16643.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.190.1	8.000	14.007	23.345	6.078	6.167	11.275
KWMTBOMO16644.mrna1	0.000	0.000	0.000	0.000	0.000	1.000
