Name	rcount_Tb160_quant	rcount_Tb161_quant	rcount_Tb162_quant	rcount_Tb163_quant	rcount_Tb164_quant	rcount_Tb165_quant
MSTRG.2380.1	23.527	31.908	28.117	18.568	18.012	37.921
MSTRG.2370.1	21.144	43.859	29.739	96.318	37.948	34.398
MSTRG.2385.1	15.282	17.890	12.391	11.530	5.243	9.691
MSTRG.2386.1	186.536	228.129	199.904	274.759	223.452	176.901
MSTRG.2386.2	0.000	11.852	8.913	3.498	2.394	0.000
MSTRG.2386.3	1.010	0.000	1.895	2.367	4.791	5.780
MSTRG.2386.4	0.000	1.027	0.000	1.758	0.000	0.000
MSTRG.2387.1	0.000	0.000	0.000	2.205	0.000	2.715
MSTRG.2388.1	199.638	276.847	269.137	441.516	384.344	379.423
MSTRG.2387.2	1.000	0.999	0.980	0.000	3.000	1.311
KWMTBOMO06142.mrna1	0.000	5.944	1.755	9.881	5.586	14.120
MSTRG.2390.1	3.800	3.177	0.000	3.864	2.165	10.749
MSTRG.2388.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2388.4	91.055	65.783	91.846	180.372	134.566	112.408
MSTRG.2385.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2388.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2388.5	0.000	1.733	0.000	0.000	0.000	0.000
MSTRG.2388.6	5.442	0.000	0.000	67.246	36.092	35.205
MSTRG.2381.1	0.000	0.000	0.000	0.000	2.000	0.000
MSTRG.2382.1	0.000	0.000	1.000	0.000	3.329	3.684
KWMTBOMO06143.mrna1	197.999	189.010	202.000	256.000	201.283	347.173
MSTRG.2383.2	0.000	1.000	1.000	0.000	1.974	0.000
KWMTBOMO06144.mrna1	54.000	81.000	117.000	116.236	118.000	200.034
MSTRG.2392.1	166.947	208.271	271.663	453.117	372.673	540.687
MSTRG.2392.2	63.000	59.615	23.857	354.308	155.854	0.000
MSTRG.2392.3	159.552	174.076	194.867	203.947	258.570	473.535
MSTRG.2392.4	1078.720	1145.849	1236.601	3.223	11.674	7.895
MSTRG.2392.5	1794.624	1892.542	1962.498	383.831	313.889	482.673
KWMTBOMO06145.mrna1	0.000	7.415	12.381	22.000	35.233	153.959
MSTRG.2393.1	0.000	0.000	0.000	4.000	9.000	4.000
MSTRG.2393.2	0.000	0.000	0.000	2.000	0.000	1.000
MSTRG.2392.7	72.739	94.685	61.048	1.132	5.076	6.565
KWMTBOMO06146.mrna1	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2391.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06147.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2394.1	0.000	0.000	0.000	0.000	1.000	0.000
MSTRG.2395.1	0.000	1.004	0.824	3.000	0.000	1.000
MSTRG.2396.1	0.000	0.802	1.000	0.000	1.982	0.826
MSTRG.2397.1	181.329	182.752	353.883	1291.444	1202.626	1352.871
KWMTBOMO06148.mrna1	2.338	0.000	15.359	13.181	11.041	64.911
MSTRG.2397.3	0.000	0.000	0.000	0.000	7.622	3.030
KWMTBOMO06149.mrna1	0.000	10.249	23.759	28.176	71.636	205.180
KWMTBOMO06150.mrna1	11.000	0.000	34.001	574.432	1233.372	555.816
MSTRG.2399.2	0.000	0.000	0.000	75.568	117.220	27.956
MSTRG.2399.3	0.000	26.000	0.000	0.000	0.000	0.000
KWMTBOMO06151.mrna1	0.000	0.000	1.196	0.000	2.536	0.000
MSTRG.2400.3	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2400.2	0.000	0.000	6.804	8.000	28.462	21.000
KWMTBOMO06152.mrna1	3.000	5.000	88.000	2.000	2.000	18.000
MSTRG.2403.1	35.052	47.976	52.146	194.161	136.212	92.321
MSTRG.2404.1	2.471	11.308	19.355	4.186	6.705	1.899
KWMTBOMO06153.mrna1	23.793	23.658	27.201	173.243	171.126	228.761
MSTRG.2405.1	0.000	0.000	3.515	0.000	6.189	7.720
KWMTBOMO06154.mrna1	21.000	16.000	15.485	47.000	24.811	41.280
MSTRG.2405.3	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06155.mrna1	0.000	0.000	0.000	0.000	1.000	0.000
MSTRG.2401.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06156.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2402.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2402.3	2.993	1.153	1.979	2.333	0.000	1.000
MSTRG.2407.1	30.849	40.268	30.972	115.564	71.541	82.841
MSTRG.2406.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.3	13.585	21.200	19.231	10.061	1.885	2.690
MSTRG.2406.4	38.962	32.516	34.422	0.000	0.000	0.000
MSTRG.2406.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.10	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2407.2	52.857	88.433	90.069	196.723	190.789	138.656
MSTRG.2406.12	502.000	487.868	495.847	0.000	0.000	0.000
MSTRG.2406.11	1.419	8.545	5.013	0.000	6.086	13.162
MSTRG.2406.13	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2406.14	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2407.3	0.000	0.000	0.000	0.000	0.000	45.996
MSTRG.2406.15	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2408.1	132.879	158.192	211.959	106.107	89.904	50.511
MSTRG.2411.1	44.797	55.013	61.138	43.741	113.374	297.599
MSTRG.2411.2	0.000	0.000	0.000	0.000	0.000	25.807
KWMTBOMO06157.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2411.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2411.5	0.000	0.000	18.401	0.000	0.000	49.430
MSTRG.2411.6	8.605	10.453	0.000	29.995	13.825	0.000
MSTRG.2412.1	144.819	230.560	242.233	327.533	367.974	408.433
MSTRG.2412.2	3.427	1.414	0.000	0.000	1.578	5.439
KWMTBOMO06158.mrna1	0.000	7.878	0.000	2.461	0.000	0.000
MSTRG.2412.3	0.000	0.000	8.921	0.000	0.000	0.000
KWMTBOMO06159.mrna1	331.000	461.138	469.081	591.965	509.003	771.157
MSTRG.2410.1	1.000	0.000	1.242	1.000	0.000	2.000
MSTRG.2417.1	0.000	0.000	0.000	0.000	3.000	0.000
KWMTBOMO06160.mrna1	0.000	4.000	1.000	3.000	0.000	4.000
MSTRG.2417.2	5.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2417.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2417.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2417.5	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06161.mrna1	0.000	0.000	0.000	1.000	0.000	0.000
KWMTBOMO06162.mrna1	0.000	1.000	0.000	0.000	0.000	1.000
MSTRG.2420.1	576.851	802.121	970.199	903.974	930.256	1658.372
KWMTBOMO06163.mrna1	2.098	0.000	0.000	3.165	1.052	1.018
KWMTBOMO06164.mrna1	6.031	9.045	2.816	0.000	19.070	36.142
MSTRG.2420.2	82.161	0.000	167.231	46.487	16.086	7.706
MSTRG.2420.5	0.000	0.000	0.000	7.352	0.000	0.000
MSTRG.2420.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2420.3	21.629	0.000	82.300	45.990	177.797	53.896
MSTRG.2420.4	77.760	0.000	0.000	0.000	0.000	0.000
MSTRG.2420.7	24.422	109.015	0.000	106.920	0.000	0.000
MSTRG.2420.8	0.000	0.000	0.000	192.602	201.523	0.000
MSTRG.2420.9	0.000	7.569	0.000	0.000	0.000	97.386
MSTRG.2420.10	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06165.mrna1	0.000	0.000	3.000	0.000	0.000	3.000
MSTRG.2420.11	0.000	28.629	97.509	0.000	0.000	508.297
MSTRG.2420.12	0.000	198.851	0.000	0.000	0.000	0.000
KWMTBOMO06166.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06167.mrna1	0.000	0.000	0.000	0.000	0.000	343.368
MSTRG.2420.15	268.087	309.071	323.277	1584.532	1346.813	2630.089
MSTRG.2420.16	362.652	414.747	230.583	1922.633	934.954	55.493
MSTRG.2413.1	0.000	0.000	0.000	1.000	0.000	1.000
KWMTBOMO06168.mrna1	461.406	594.000	597.000	664.000	646.037	1161.306
MSTRG.2415.1	56.849	68.721	90.000	108.186	91.000	94.296
KWMTBOMO06169.mrna1	5.151	16.607	0.000	0.000	0.000	22.033
MSTRG.2416.1	125.030	117.909	121.796	363.994	275.227	311.448
KWMTBOMO06170.mrna1	136.970	155.091	159.204	484.095	431.798	323.188
MSTRG.2424.1	259.409	297.510	329.067	443.527	379.665	374.748
KWMTBOMO06171.mrna1	530.507	560.345	653.172	2510.656	1705.861	1616.451
KWMTBOMO06172.mrna1	919.833	1174.994	1187.300	496.075	486.579	563.563
MSTRG.2424.3	138.307	187.419	180.286	231.810	243.986	222.217
KWMTBOMO06173.mrna1	3.089	1.720	0.000	1.603	6.683	0.000
MSTRG.2426.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06174.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2427.2	649.057	639.527	842.883	1573.641	1163.878	2252.734
KWMTBOMO06175.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06176.mrna1	0.000	53.182	0.000	0.000	25.023	68.973
KWMTBOMO06177.mrna1	0.000	2.251	2.043	0.000	3.279	2.565
KWMTBOMO06178.mrna1	88.943	156.040	95.101	438.713	176.857	100.406
MSTRG.2429.1	250.531	243.570	178.320	416.708	357.727	277.535
MSTRG.2429.2	30.528	59.822	99.820	8.744	7.453	5.700
MSTRG.2429.3	36.941	21.023	141.739	98.211	97.431	221.654
KWMTBOMO06179.mrna1	0.000	0.000	0.000	52.990	46.674	137.867
KWMTBOMO06180.mrna1	0.000	8.931	30.121	49.552	30.922	126.856
KWMTBOMO06181.mrna1	0.000	0.000	0.000	1.000	0.000	4.000
MSTRG.2430.3	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06182.mrna1	55.949	48.536	74.563	107.724	104.186	98.314
MSTRG.2430.1	10.338	0.000	0.000	9.508	0.000	35.395
MSTRG.2430.2	0.000	4.793	0.000	5.496	5.716	2.370
MSTRG.2430.4	18.425	33.879	13.406	42.542	32.799	32.371
MSTRG.2431.1	4.075	6.889	7.693	34.185	17.075	32.789
MSTRG.2432.1	15.678	28.209	23.644	14.317	10.095	23.337
MSTRG.2431.2	6.583	0.000	13.308	140.647	102.666	200.879
KWMTBOMO06183.mrna1	0.000	0.000	0.000	29.248	25.626	0.000
MSTRG.2433.1	6.173	5.718	3.610	6.004	6.747	5.002
KWMTBOMO06184.mrna1	0.000	1.000	0.000	0.000	0.000	0.000
KWMTBOMO06185.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2434.1	3.285	13.038	16.884	11.116	8.849	24.000
MSTRG.2434.3	7.776	5.980	3.141	7.400	7.433	0.000
KWMTBOMO06186.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2435.1	50.303	103.687	0.000	37.337	0.000	0.000
MSTRG.2435.2	0.000	0.000	52.790	0.000	42.220	61.199
MSTRG.2435.3	0.000	0.000	0.000	14.757	0.000	3.486
MSTRG.2435.4	40.736	63.291	58.066	48.906	55.941	93.633
MSTRG.2435.5	8.947	0.000	28.105	0.000	23.105	0.000
KWMTBOMO06187.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2438.1	61.151	87.400	81.987	344.452	301.453	305.910
KWMTBOMO06188.mrna1	0.000	0.000	49.978	3.908	0.000	0.000
MSTRG.2438.3	14.636	64.039	42.992	166.879	154.230	228.748
MSTRG.2438.5	41.558	19.509	0.000	3.896	15.884	0.000
MSTRG.2438.6	0.000	0.000	0.000	0.000	0.000	171.508
MSTRG.2438.4	5.094	8.270	9.350	37.743	16.337	57.998
MSTRG.2438.7	0.000	1.274	0.000	14.571	7.273	10.406
KWMTBOMO06189.mrna1	36.000	50.000	54.000	68.000	72.000	109.000
MSTRG.2436.1	0.000	0.000	1.000	0.000	0.000	0.000
MSTRG.2439.1	165.714	276.027	267.342	639.599	475.970	468.651
KWMTBOMO06190.mrna1	94.390	106.103	92.574	131.068	168.079	207.742
MSTRG.2439.3	2.892	31.728	10.035	22.033	25.948	41.041
KWMTBOMO06191.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2439.5	4.954	0.000	4.134	0.000	0.000	0.000
MSTRG.2439.6	0.000	0.000	0.000	84.971	37.745	47.372
MSTRG.2439.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2439.8	34.323	11.093	22.777	51.003	11.868	42.164
KWMTBOMO06192.mrna1	0.000	10.185	7.220	33.494	21.590	27.820
MSTRG.2440.2	24.000	8.815	32.780	77.248	49.167	93.180
MSTRG.2440.3	0.000	0.000	0.000	8.254	27.243	0.000
KWMTBOMO06193.mrna1	0.000	6.556	24.455	17.867	23.924	24.368
MSTRG.2445.2	33.399	37.444	45.781	80.858	65.739	94.275
MSTRG.2446.1	17.746	43.051	60.600	76.883	86.464	106.656
MSTRG.2446.2	37.774	24.339	59.091	42.920	70.639	65.145
MSTRG.2446.3	13.822	0.000	0.000	40.479	0.000	0.000
MSTRG.2446.5	21.067	18.443	0.000	20.323	12.994	8.146
MSTRG.2446.4	0.000	0.000	0.000	49.275	0.000	20.928
MSTRG.2446.6	26.876	31.224	0.000	30.302	0.000	36.161
MSTRG.2446.7	13.408	0.000	2.638	7.996	7.599	0.000
MSTRG.2446.8	15.117	33.119	70.268	17.747	56.226	14.785
KWMTBOMO06194.mrna1	0.000	9.624	0.000	0.000	0.000	33.191
MSTRG.2446.10	4.986	9.302	3.410	3.913	2.793	0.000
MSTRG.2446.11	0.000	0.000	5.722	0.000	6.913	0.000
KWMTBOMO06195.mrna1	102.661	138.254	143.142	189.339	165.202	182.578
MSTRG.2446.13	0.000	2.039	0.000	4.153	0.000	9.078
MSTRG.2446.14	0.000	0.000	5.096	5.780	8.707	21.009
MSTRG.2446.15	1.226	7.850	0.000	3.058	9.631	1.953
KWMTBOMO06196.mrna1	0.000	0.000	0.000	21.195	0.000	45.299
MSTRG.2442.2	9.579	17.990	22.261	0.000	0.000	0.000
MSTRG.2442.3	8.289	11.196	7.041	19.683	44.606	13.203
MSTRG.2442.4	10.131	8.814	7.698	7.122	10.394	6.498
KWMTBOMO06197.mrna1	0.000	0.000	0.000	0.000	1.000	0.000
KWMTBOMO06198.mrna1	7.906	11.024	9.339	12.551	10.763	17.327
KWMTBOMO06199.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2443.2	0.000	0.000	14.143	137.377	69.432	104.361
MSTRG.2443.1	227.846	316.449	224.910	688.461	539.533	645.142
MSTRG.2443.3	47.842	41.914	81.639	178.740	144.283	152.528
MSTRG.2443.6	52.105	21.537	52.298	100.986	115.524	98.836
MSTRG.2443.4	9.567	0.000	0.000	0.000	0.000	0.000
MSTRG.2443.5	0.000	21.633	0.000	43.754	13.031	102.783
MSTRG.2443.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2443.10	8.845	31.473	29.874	61.622	0.000	67.080
MSTRG.2443.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2443.9	2.849	0.000	2.976	0.000	3.239	0.000
KWMTBOMO06200.mrna1	0.000	0.000	0.000	0.000	34.551	0.000
KWMTBOMO06201.mrna1	0.000	0.000	21.238	0.000	0.000	0.000
MSTRG.2444.1	0.000	0.000	1.049	0.000	0.000	0.000
MSTRG.2480.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.10	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.12	0.000	0.000	0.000	0.000	0.000	41.258
MSTRG.2480.13	0.000	0.000	0.000	0.000	45.677	0.000
MSTRG.2480.9	0.000	0.000	16.950	47.556	0.000	63.087
MSTRG.2480.11	0.000	28.144	0.000	0.000	37.574	0.000
MSTRG.2480.8	0.000	0.000	32.845	0.000	0.000	0.000
MSTRG.2480.16	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.17	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.18	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.19	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.14	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.15	0.000	0.000	6.610	8.806	9.247	24.075
MSTRG.2480.22	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.20	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.21	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.23	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.24	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.26	21.278	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.27	0.000	27.211	0.000	13.280	15.281	0.000
MSTRG.2480.25	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06202.mrna1	13.527	14.980	13.415	48.627	33.350	93.794
MSTRG.2480.29	0.000	0.000	4.716	0.000	0.000	0.000
MSTRG.2480.30	0.000	0.000	0.000	51.681	29.427	0.000
MSTRG.2480.34	0.000	0.000	0.000	0.000	13.735	6.272
MSTRG.2480.32	0.000	0.000	0.000	0.000	0.000	8.682
MSTRG.2480.33	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.31	32.890	0.000	0.000	69.163	0.000	49.866
MSTRG.2480.35	0.000	0.000	0.000	0.000	0.000	6.322
MSTRG.2480.36	0.000	20.671	17.459	0.000	56.532	0.000
MSTRG.2480.37	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2480.38	0.000	0.000	0.000	94.886	53.709	67.639
MSTRG.2453.1	57.073	101.230	122.802	141.015	127.187	147.101
KWMTBOMO06203.mrna1	6.550	23.678	0.000	13.704	22.675	54.210
KWMTBOMO06204.mrna1	76.000	103.000	107.000	188.000	239.737	359.249
MSTRG.2447.1	36.000	65.000	70.000	136.040	132.000	130.196
KWMTBOMO06205.mrna1	143.682	194.000	206.000	293.000	212.000	318.575
MSTRG.2451.1	22.000	40.000	34.000	88.000	87.000	91.000
MSTRG.2452.1	1.000	1.344	0.000	27.624	26.909	40.000
MSTRG.2448.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2449.1	0.000	0.000	0.000	0.000	0.000	2.000
KWMTBOMO06206.mrna1	44.000	60.000	48.000	75.372	65.000	86.006
MSTRG.2456.1	60.005	90.993	92.071	174.014	116.837	132.004
KWMTBOMO06207.mrna1	12.000	16.000	22.000	33.000	23.000	40.008
KWMTBOMO06208.mrna1	14.913	0.000	15.185	31.168	14.279	28.691
MSTRG.2458.3	0.000	37.825	0.000	0.000	0.000	44.492
MSTRG.2458.2	72.228	54.182	94.531	100.805	101.703	53.818
MSTRG.2459.1	309.566	470.881	325.292	1315.664	742.029	469.035
MSTRG.2460.1	0.000	1.061	5.791	0.000	0.000	1.000
MSTRG.2459.2	43.514	0.000	0.000	88.502	158.840	0.000
MSTRG.2459.3	704.971	918.694	1070.760	1092.187	1000.793	1163.611
MSTRG.2459.4	603.257	857.027	1064.300	1421.138	813.199	894.180
KWMTBOMO06209.mrna1	191.438	210.211	476.422	392.573	703.852	2091.621
MSTRG.2461.1	1.083	0.000	0.000	2.000	1.010	0.997
MSTRG.2462.1	16.373	22.885	47.323	31.089	38.693	47.547
MSTRG.2463.1	29.000	38.000	60.154	58.000	81.003	179.429
KWMTBOMO06210.mrna1	0.000	0.000	0.000	0.000	0.000	51.671
MSTRG.2465.1	22.564	0.000	4.047	3.425	0.000	0.000
MSTRG.2465.2	18.031	52.002	65.094	49.062	49.041	36.921
MSTRG.2465.3	45.470	53.845	39.653	88.063	62.386	83.241
MSTRG.2465.4	0.000	0.000	0.000	0.000	5.229	0.000
KWMTBOMO06211.mrna1	12.935	37.153	27.207	27.714	21.344	19.838
KWMTBOMO06212.mrna1	0.000	0.000	0.000	2.000	0.000	0.000
MSTRG.2464.1	20.158	28.206	22.134	20.985	9.899	32.797
KWMTBOMO06213.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06214.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2475.2	0.000	0.000	0.000	0.000	0.000	1.000
MSTRG.2475.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2475.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2475.5	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06215.mrna1	0.000	0.000	0.000	0.000	2.000	0.000
MSTRG.2475.7	0.000	4.989	0.000	0.000	0.000	0.000
MSTRG.2475.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2475.8	0.000	0.000	0.000	1.000	0.000	0.000
MSTRG.2475.9	0.000	0.000	5.973	0.000	3.074	9.243
MSTRG.2477.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.5	54.680	0.000	1.000	2.000	2.000	3.000
MSTRG.2477.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.7	11.909	37.803	0.000	0.000	0.000	0.000
MSTRG.2477.1	38.833	17.805	0.000	0.000	0.000	0.000
MSTRG.2477.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.10	0.000	38.061	0.000	0.000	0.000	0.000
MSTRG.2477.11	19.384	35.646	0.000	0.000	0.000	0.000
MSTRG.2477.12	9.036	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.13	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.14	12.157	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.15	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2477.16	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06216.mrna1	0.000	13.698	0.000	0.000	0.000	0.000
MSTRG.2478.26	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.11	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.13	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.14	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.15	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.18	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.19	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.20	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.21	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.23	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.24	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.27	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.17	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.22	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.25	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.10	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.12	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.16	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2478.28	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2466.1	13.977	13.525	28.267	33.268	22.629	38.756
MSTRG.2467.1	1091.134	1668.041	1697.168	705.802	596.713	637.128
MSTRG.2467.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO06217.mrna1	137.285	0.000	292.491	0.000	107.369	422.233
MSTRG.2467.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2467.5	0.000	45.988	0.000	0.000	0.000	0.000
MSTRG.2471.2	151.928	75.293	0.000	132.965	88.534	0.000
MSTRG.2471.1	0.000	84.397	189.103	0.000	0.000	98.762
KWMTBOMO06218.mrna1	0.000	0.000	24.597	0.000	0.000	33.904
KWMTBOMO06219.mrna1	301.000	434.908	484.625	655.371	594.098	1061.454
MSTRG.2473.1	768.665	1092.706	1019.427	2034.274	1538.540	1625.860
KWMTBOMO06220.mrna1	0.000	1.000	1.000	0.000	0.000	0.000
MSTRG.2468.1	2.000	2.001	0.000	0.000	3.000	3.000
MSTRG.2469.1	7.435	7.005	9.909	15.372	10.084	13.749
KWMTBOMO06221.mrna1	384.000	406.708	518.001	2179.166	1752.865	2266.869
KWMTBOMO06222.mrna1	27.097	49.438	50.428	96.250	84.044	174.669
MSTRG.2479.2	135.037	169.495	185.011	279.977	251.517	250.833
MSTRG.2481.1	695.168	597.880	816.731	704.720	723.762	1147.479
MSTRG.2481.2	97.110	146.843	44.024	295.646	166.838	0.000
MSTRG.2481.3	0.000	124.766	185.643	0.000	110.900	739.296
KWMTBOMO06223.mrna1	0.000	153.809	79.609	376.060	401.279	996.776
MSTRG.2482.1	0.000	2.488	0.000	1.000	0.000	1.238
KWMTBOMO06224.mrna1	0.000	0.000	6.042	0.000	0.000	0.000
MSTRG.2482.2	7.092	26.398	16.868	24.578	13.465	29.741
KWMTBOMO06225.mrna1	326.000	472.572	427.001	634.000	524.016	554.676
MSTRG.2483.1	407.583	393.212	495.984	441.539	401.940	335.046
KWMTBOMO06226.mrna1	171.420	185.999	275.017	245.842	243.308	405.432
MSTRG.2496.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2496.2	273.596	0.000	611.782	108.868	217.763	873.030
MSTRG.2496.6	876.137	903.690	519.389	1312.858	596.705	0.000
MSTRG.2496.4	150.496	255.316	209.387	0.000	0.000	0.000
MSTRG.2496.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2496.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2496.7	384.202	668.698	320.401	403.397	296.983	900.179
MSTRG.2496.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2496.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.2496.10	80.563	27.888	143.094	0.000	0.000	0.000
MSTRG.2496.11	0.000	15.336	0.000	0.000	0.000	0.000
