Name	rcount_Tb166_quant	rcount_Tb167_quant	rcount_Tb168_quant	rcount_Tb169_quant	rcount_Tb170_quant	rcount_Tb171_quant
MSTRG.1.1	90.029	85.231	102.756	168.442	122.312	91.593
KWMTBOMO16472.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.5.1	13.333	24.408	23.238	28.372	30.130	19.301
MSTRG.2.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.4.1	0.000	1.231	0.000	0.000	0.000	0.000
KWMTBOMO16473.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.3	172.884	197.513	129.096	0.000	0.000	1.000
MSTRG.6.4	329.554	347.226	495.821	0.000	0.000	1.014
MSTRG.6.2	139.123	353.436	571.853	0.000	0.000	0.000
MSTRG.6.1	273.037	218.199	290.653	0.000	0.000	0.000
MSTRG.6.5	467.819	326.779	504.033	0.000	2.344	0.000
MSTRG.6.6	13.835	82.124	23.715	0.000	0.000	0.000
KWMTBOMO16474.mrna1	359.682	418.122	281.619	1.000	0.000	0.000
MSTRG.7.1	36.632	38.555	57.652	11.001	2.422	0.000
MSTRG.7.2	69.207	71.877	81.198	0.000	0.000	0.000
MSTRG.7.3	14.999	0.000	0.000	0.000	0.000	0.000
MSTRG.8.1	173.322	68.740	126.634	0.000	154.157	23.846
MSTRG.8.2	278.289	454.421	359.548	287.381	307.115	260.912
KWMTBOMO16475.mrna1	40.468	113.514	106.377	48.459	71.954	65.289
MSTRG.9.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.9.2	142.656	145.453	60.379	230.147	180.644	266.082
MSTRG.9.3	0.000	0.000	155.795	276.385	317.477	122.798
KWMTBOMO16476.mrna1	0.000	0.000	14.125	0.000	30.181	26.921
MSTRG.9.5	0.000	6.689	39.469	0.000	17.341	0.000
MSTRG.9.6	179.107	216.657	101.629	54.222	17.888	0.000
KWMTBOMO16477.mrna1	0.000	0.000	3.539	37.648	34.641	22.230
MSTRG.11.1	140.559	156.848	190.256	8.055	1.526	2.952
MSTRG.12.1	639.097	1039.964	783.294	672.916	714.146	428.785
MSTRG.12.2	0.000	90.840	0.000	0.000	16.968	197.966
MSTRG.12.5	267.130	148.713	293.744	0.000	0.000	0.000
MSTRG.12.4	85.755	266.411	45.032	17.720	25.338	35.119
MSTRG.12.6	30.292	6.315	65.687	7.914	0.000	0.000
MSTRG.12.3	777.330	598.396	1291.047	582.090	469.996	334.680
MSTRG.12.7	0.000	0.000	12.255	0.000	0.000	0.000
MSTRG.12.8	0.000	0.000	0.000	22.114	0.000	33.200
MSTRG.12.9	9.501	0.000	0.000	29.349	0.000	0.000
MSTRG.12.10	0.000	9.598	0.000	0.000	28.378	0.000
MSTRG.12.11	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.12	178.390	0.000	46.888	0.000	0.000	0.000
KWMTBOMO16478.mrna1	315.246	370.048	319.330	176.830	112.824	55.492
KWMTBOMO16479.mrna1	364.358	352.502	692.251	234.039	222.259	175.224
MSTRG.10.1	14.139	16.045	37.174	58.255	67.244	45.211
MSTRG.13.1	0.000	0.000	0.000	5.319	6.004	0.000
MSTRG.13.2	0.000	2.043	2.143	0.000	0.000	5.258
KWMTBOMO16480.mrna1	696.565	914.288	751.898	744.924	848.043	649.262
MSTRG.14.1	33.653	38.651	58.356	47.549	44.496	27.965
KWMTBOMO16481.mrna1	592.079	767.603	851.592	1284.595	1629.536	879.018
MSTRG.15.2	2712.998	3266.614	3317.521	4997.982	6023.963	4054.358
MSTRG.15.3	169.523	249.000	274.327	313.216	362.913	341.858
MSTRG.16.1	2.020	0.000	0.000	5.545	3.747	0.000
MSTRG.21.1	23.084	14.859	21.898	19.737	87.028	47.372
MSTRG.21.2	0.000	0.000	29.765	0.000	0.000	0.000
KWMTBOMO16482.mrna1	17.862	29.051	30.000	55.027	60.000	51.024
MSTRG.21.3	53.689	12.343	25.907	113.180	118.935	75.589
MSTRG.21.4	7.192	26.389	15.040	47.551	13.360	35.588
KWMTBOMO16483.mrna1	5.836	3.824	42.220	31.917	56.788	26.599
MSTRG.21.6	26.127	44.746	29.170	78.497	35.636	47.420
MSTRG.21.7	60.523	107.157	0.000	188.289	226.400	166.424
KWMTBOMO16484.mrna1	503.962	981.175	487.221	2030.075	2837.422	1980.842
MSTRG.19.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.20.1	452.804	438.205	468.313	2.497	1.378	3.471
MSTRG.17.1	1.010	0.000	4.012	11.405	4.396	6.370
KWMTBOMO16485.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16486.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16487.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16488.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16489.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16490.mrna1	1.111	0.000	1.105	0.000	2.344	1.092
KWMTBOMO16491.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.23.1	4.451	0.000	3.466	4.919	8.845	0.000
MSTRG.24.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16492.mrna1	1.000	1.000	3.000	29.769	31.000	0.000
KWMTBOMO16493.mrna1	0.000	6.156	0.000	0.000	2.818	0.000
MSTRG.27.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16494.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16495.mrna1	19.484	36.284	10.189	120.962	126.290	84.255
KWMTBOMO16496.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16497.mrna1	0.000	0.000	1.039	0.000	0.000	0.000
MSTRG.35.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.30.1	0.000	0.000	0.000	0.999	0.000	0.000
KWMTBOMO16498.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16499.mrna1	3.337	2.452	4.902	16.592	29.920	7.011
KWMTBOMO16500.mrna1	0.000	0.000	0.000	1.050	0.000	1.050
MSTRG.32.1	1.007	1.748	1.032	6.126	5.414	2.034
KWMTBOMO16501.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16502.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16503.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.33.1	0.000	0.000	0.000	48.587	46.391	34.076
MSTRG.37.1	6.172	4.003	6.111	1.193	5.289	5.080
KWMTBOMO16504.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16505.mrna1	1.077	0.000	0.000	5.627	2.026	0.000
MSTRG.38.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.39.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16506.mrna1	0.000	0.000	1.020	0.000	0.000	0.000
KWMTBOMO16507.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16508.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.42.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16509.mrna1	9.876	15.000	15.284	32.331	16.862	18.974
KWMTBOMO16510.mrna1	6.450	8.147	0.000	0.000	0.000	0.000
MSTRG.44.1	3.717	0.000	6.936	8.180	20.591	11.012
MSTRG.44.2	2.962	13.195	0.000	21.016	10.726	0.000
KWMTBOMO16511.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16512.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16513.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16514.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.46.1	0.000	0.000	7.329	7.633	0.000	15.143
KWMTBOMO16515.mrna1	0.000	0.000	0.000	0.000	2.600	0.000
MSTRG.47.1	0.000	0.000	0.000	1.011	0.000	0.000
KWMTBOMO16516.mrna1	21.026	35.447	18.831	17.737	17.704	6.527
KWMTBOMO16517.mrna1	44.055	89.278	142.022	305.918	300.790	246.422
MSTRG.50.1	64.584	74.968	21.369	185.134	173.707	139.836
MSTRG.50.2	80.686	84.299	101.076	180.480	228.801	179.740
MSTRG.50.3	57.748	55.575	73.767	101.768	119.131	75.925
MSTRG.51.1	507.584	549.853	573.830	930.635	1411.624	817.587
KWMTBOMO16518.mrna1	40.624	43.953	39.776	120.102	214.284	87.495
KWMTBOMO16519.mrna1	0.000	0.000	0.000	0.000	4.825	0.000
MSTRG.52.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.52.2	14.052	36.930	56.081	24.268	32.940	13.884
MSTRG.52.3	0.000	0.000	3.487	0.000	3.621	0.000
KWMTBOMO16520.mrna1	0.000	0.000	3.333	28.159	25.547	25.116
MSTRG.53.1	43.000	58.003	77.000	173.000	159.000	111.000
MSTRG.60.1	53.660	62.836	99.628	85.078	101.604	61.514
MSTRG.60.3	171.801	344.962	223.693	451.611	494.576	274.628
MSTRG.60.2	570.243	589.207	681.418	405.113	419.294	385.556
KWMTBOMO16521.mrna1	109.858	157.870	161.747	77.650	90.387	28.936
MSTRG.55.1	476.776	611.691	562.861	36.518	59.135	29.770
MSTRG.54.1	1.008	0.000	2.477	2.658	1.458	0.000
MSTRG.56.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.57.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.59.1	6004.410	5803.715	6435.049	0.000	0.000	0.000
KWMTBOMO16522.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.58.1	0.000	0.000	13.211	0.000	0.000	0.000
KWMTBOMO16523.mrna1	235.344	227.728	330.884	0.000	0.000	0.000
KWMTBOMO16524.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.61.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16525.mrna1	1.219	2.343	3.468	12.068	5.831	3.489
KWMTBOMO16526.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.2	17.765	0.000	0.000	43.780	47.692	0.000
MSTRG.64.6	12.729	8.423	16.893	0.000	0.000	0.000
MSTRG.64.7	0.000	0.000	16.438	0.000	0.000	0.000
MSTRG.64.5	0.000	0.000	0.000	24.791	49.107	30.055
MSTRG.64.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.8	0.000	0.000	31.276	0.000	0.000	0.000
MSTRG.64.9	48.429	0.000	0.000	28.571	0.000	0.000
MSTRG.64.10	71.336	93.017	50.161	193.345	126.761	138.572
KWMTBOMO16527.mrna1	28.281	29.406	13.677	54.410	61.956	62.166
MSTRG.67.2	66.202	80.360	77.824	176.862	189.656	136.210
MSTRG.68.1	12.080	4.608	17.809	40.987	22.820	10.639
MSTRG.68.2	0.000	0.000	30.111	80.156	86.034	82.236
KWMTBOMO16528.mrna1	30.658	60.813	0.000	0.000	0.000	0.000
KWMTBOMO16529.mrna1	24.740	34.513	34.469	37.215	50.493	30.792
KWMTBOMO16530.mrna1	2.044	1.807	0.000	1.624	6.332	0.000
KWMTBOMO16531.mrna1	10.167	16.648	19.547	22.004	19.188	17.448
KWMTBOMO16532.mrna1	83.914	86.567	104.816	271.536	261.693	181.569
KWMTBOMO16533.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.73.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16534.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.3	4.047	31.121	9.653	0.000	0.000	4.199
MSTRG.74.4	0.000	0.000	0.000	1.362	0.000	0.000
MSTRG.75.1	35.754	43.682	32.624	113.823	132.489	73.237
KWMTBOMO16535.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.71.1	0.000	0.000	1.714	0.000	0.000	0.000
KWMTBOMO16536.mrna1	48.804	59.653	57.195	77.982	82.048	51.649
KWMTBOMO16537.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.76.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16538.mrna1	34.012	38.624	85.557	372.664	501.558	290.401
KWMTBOMO16539.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16542.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.78.1	48.316	99.407	91.260	122.615	83.112	59.464
MSTRG.80.1	2.534	0.000	0.000	19.042	10.811	10.468
KWMTBOMO16540.mrna1	0.000	0.000	0.000	0.000	0.000	4.467
MSTRG.79.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16541.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16545.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.81.1	0.000	5.913	9.932	0.000	5.652	0.000
MSTRG.82.1	0.000	0.000	0.000	58.096	229.038	41.937
KWMTBOMO16546.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16547.mrna1	4.004	0.000	3.329	1346.910	4203.223	1213.251
KWMTBOMO16548.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.85.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16549.mrna1	1.000	4.171	1.284	25.194	16.329	11.312
MSTRG.87.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16550.mrna1	5.000	0.000	1.000	6.596	4.522	3.468
KWMTBOMO16551.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16543.mrna1	549.758	636.266	726.119	776.562	728.590	512.960
MSTRG.89.1	7.000	4.001	2.000	2.000	5.000	2.000
KWMTBOMO16544.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.89.3	3.000	2.000	7.123	12.000	12.000	3.009
MSTRG.90.1	4.000	12.000	5.000	4.000	4.000	1.000
KWMTBOMO16552.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.4	0.000	6.243	0.000	26.921	9.893	7.092
MSTRG.91.5	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16553.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16554.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.94.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.95.1	1687.455	1973.661	1796.907	616.608	727.598	464.296
MSTRG.96.1	58.048	52.435	74.697	148.005	152.589	118.000
MSTRG.92.1	40.082	60.584	59.484	5.853	14.038	3.281
KWMTBOMO16558.mrna1	13.000	11.000	6.000	40.000	51.000	31.000
MSTRG.97.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16559.mrna1	0.000	0.000	0.000	1.297	2.194	0.000
KWMTBOMO16560.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.100.1	1066.375	1120.954	1244.612	851.414	1041.058	754.554
MSTRG.104.1	141.180	217.092	167.727	722.267	875.907	662.638
MSTRG.104.2	228.643	441.269	319.103	1651.112	1983.042	1096.168
KWMTBOMO16561.mrna1	75.996	27.489	18.258	319.452	455.744	349.106
MSTRG.104.4	13.787	7.535	14.188	36.499	47.462	17.612
MSTRG.104.5	16.705	28.732	37.623	225.267	263.329	126.746
MSTRG.101.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.105.1	0.000	0.000	0.000	10.145	5.978	0.000
KWMTBOMO16562.mrna1	0.000	0.000	0.000	2.855	3.640	3.906
MSTRG.105.2	0.000	1.313	0.000	1.793	0.000	0.000
MSTRG.105.4	0.000	0.000	4.043	0.000	0.000	0.000
MSTRG.105.5	0.000	0.000	0.000	0.000	28.492	45.516
MSTRG.102.1	13.452	19.051	17.538	4.968	3.673	0.000
MSTRG.103.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16563.mrna1	14.478	11.620	10.144	45.594	35.872	27.298
MSTRG.108.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16564.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.107.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16565.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.110.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16566.mrna1	0.000	73.954	0.000	45.364	0.000	0.000
KWMTBOMO16567.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16569.mrna1	0.000	0.000	0.000	0.000	13.000	3.243
KWMTBOMO16570.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.112.2	0.000	0.000	0.000	0.000	0.000	1.234
KWMTBOMO16571.mrna1	0.000	0.000	2.000	1.000	0.000	0.000
KWMTBOMO16572.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.114.1	5.138	6.182	14.922	13.757	34.096	29.111
KWMTBOMO16573.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16574.mrna1	0.000	2.332	3.638	0.000	1.023	3.169
KWMTBOMO16576.mrna1	0.000	0.000	2.000	0.000	2.383	5.834
MSTRG.116.1	7.001	15.069	12.401	9.932	12.640	10.853
MSTRG.117.1	0.000	0.000	1.000	0.000	2.000	1.000
MSTRG.118.1	1313.748	1520.671	2338.945	64.139	41.192	43.395
KWMTBOMO16579.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16580.mrna1	5.000	9.000	0.000	7.548	4.246	5.306
KWMTBOMO16577.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.121.1	53.576	70.442	53.176	84.389	83.021	57.047
KWMTBOMO16578.mrna1	0.000	0.000	1.837	0.000	1.923	1.712
MSTRG.122.1	0.000	0.000	0.000	17.423	26.041	18.777
KWMTBOMO16581.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16582.mrna1	14.486	17.141	49.169	53.450	66.006	72.117
MSTRG.123.1	23.000	16.000	30.000	60.600	66.000	58.000
MSTRG.125.1	6.166	55.010	25.014	108.854	96.660	99.619
KWMTBOMO16583.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16593.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16594.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16595.mrna1	14.953	0.000	0.000	0.000	53.554	91.871
MSTRG.129.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.129.2	0.000	0.000	0.000	6.091	1.739	0.000
KWMTBOMO16596.mrna1	416.012	531.951	559.685	72.650	60.234	29.854
MSTRG.129.4	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16597.mrna1	3.671	2.273	2.318	1.222	5.582	9.752
MSTRG.138.1	0.000	213.559	177.180	0.000	0.000	0.000
MSTRG.138.2	195.043	0.000	150.400	44.722	39.511	35.526
KWMTBOMO16598.mrna1	61.973	82.982	65.235	0.000	0.000	12.123
MSTRG.139.2	0.000	0.000	114.236	0.000	0.000	0.000
MSTRG.139.1	0.000	13.647	19.028	0.000	11.138	0.000
MSTRG.139.3	567.037	544.805	614.283	224.718	250.121	148.073
KWMTBOMO16599.mrna1	149.655	138.363	243.632	52.844	71.531	55.432
MSTRG.140.1	202.675	222.643	194.318	261.060	356.190	258.570
MSTRG.130.1	0.000	2.861	7.259	23.573	7.120	24.782
MSTRG.130.2	1160.329	1349.533	1162.001	1022.200	1110.070	743.947
KWMTBOMO16600.mrna1	495.093	611.243	644.144	601.889	737.473	421.371
KWMTBOMO16601.mrna1	0.000	0.000	0.000	0.000	0.993	0.000
MSTRG.131.2	2.000	3.000	3.993	1.000	0.000	1.000
KWMTBOMO16602.mrna1	420.130	541.695	459.917	1144.089	1091.583	818.110
MSTRG.133.1	9.000	8.319	22.232	2.000	0.000	0.000
MSTRG.134.1	14.118	21.032	21.136	39.442	15.871	15.646
MSTRG.135.1	6.048	17.419	5.695	13.795	20.759	10.268
MSTRG.136.1	1289.862	1331.859	1763.375	1816.017	1561.319	1104.171
KWMTBOMO16592.mrna1	535.828	518.304	1090.766	640.822	648.209	393.375
MSTRG.136.3	609.712	706.612	521.048	544.096	423.848	332.583
MSTRG.137.1	119.251	120.869	188.780	35.065	48.016	24.033
MSTRG.137.2	106.850	153.599	138.275	683.105	1130.942	702.209
MSTRG.137.3	16.261	15.881	39.223	63.673	107.232	55.684
KWMTBOMO16603.mrna1	0.000	0.000	0.000	0.000	86.697	0.000
KWMTBOMO16604.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.146.1	64.688	73.530	128.601	555.133	420.726	280.173
MSTRG.146.3	1610.590	2008.724	1645.369	5755.781	6702.434	4157.004
MSTRG.146.2	19.720	72.935	10.071	396.982	322.815	200.736
KWMTBOMO16605.mrna1	0.000	0.000	5.440	5.406	0.000	0.000
KWMTBOMO16606.mrna1	0.000	30.192	9.451	0.000	13.969	0.000
MSTRG.146.6	327.077	349.566	442.992	0.000	0.000	71.728
KWMTBOMO16607.mrna1	0.000	0.000	0.000	2.396	0.000	0.000
MSTRG.141.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16608.mrna1	2.514	4.000	0.000	0.000	12.311	0.000
MSTRG.145.1	17.241	9.795	12.133	43.570	33.033	8.607
MSTRG.142.1	0.000	1.224	0.000	3.002	3.526	3.351
MSTRG.143.1	5.949	4.146	7.106	17.343	0.000	11.136
MSTRG.144.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.164.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.165.1	3735.580	3742.227	4431.457	3432.850	3814.302	2564.009
MSTRG.164.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.164.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.164.4	35.913	4.234	57.228	24.848	73.439	36.890
MSTRG.164.5	267.192	318.374	243.373	94.668	106.268	64.536
MSTRG.166.1	0.000	0.000	0.000	13.929	0.000	0.000
MSTRG.167.1	3.692	5.602	14.417	2.872	13.045	1.680
MSTRG.167.2	14080.328	17003.767	17753.099	16282.783	20582.003	12214.901
MSTRG.167.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.166.2	101.258	115.255	93.359	221.452	258.957	159.678
MSTRG.168.1	2243.271	1841.431	2162.466	918.602	1018.536	639.839
MSTRG.169.2	13.021	19.061	17.123	30.503	58.582	35.915
MSTRG.169.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.169.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.169.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.169.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.167.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.167.5	2.344	0.000	4.855	7.909	0.000	4.073
MSTRG.166.3	0.000	8.854	0.000	0.000	13.569	8.199
MSTRG.166.4	0.000	0.000	0.000	0.000	0.000	22.771
MSTRG.166.5	44.675	33.785	30.253	45.378	58.284	0.000
MSTRG.168.2	1054.574	860.706	1233.874	861.875	1008.105	570.947
MSTRG.170.1	14.327	10.874	14.946	5.400	9.004	8.333
MSTRG.147.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16609.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16610.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16611.mrna1	0.000	0.000	0.000	0.000	18.738	6.794
MSTRG.150.1	0.000	9.568	0.000	0.000	74.126	0.000
KWMTBOMO16612.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.153.2	0.000	2.291	0.000	96.749	437.591	98.008
MSTRG.151.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.152.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16613.mrna1	8.205	14.193	17.282	134.812	132.311	68.460
MSTRG.155.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.156.1	0.000	0.000	6.103	13.052	0.000	38.289
KWMTBOMO16614.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16615.mrna1	1.630	1.907	0.000	1.340	1.543	0.000
KWMTBOMO16616.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.161.1	0.000	0.000	0.000	0.000	2.912	1.397
MSTRG.162.1	0.000	15.925	24.124	0.000	0.000	0.000
MSTRG.162.2	37.617	56.473	34.373	0.000	0.000	0.000
KWMTBOMO16617.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16618.mrna1	43.107	71.963	112.657	374.758	539.422	378.029
MSTRG.158.1	46.145	71.517	70.129	46.856	47.197	31.998
MSTRG.159.1	23.496	0.000	18.490	25.004	0.000	11.203
KWMTBOMO16619.mrna1	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.160.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.171.1	153.316	0.000	153.761	394.907	1012.253	484.271
MSTRG.171.2	0.000	160.137	0.000	40.427	38.535	232.652
KWMTBOMO16620.mrna1	0.000	0.000	23.387	104.146	231.021	201.919
MSTRG.172.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.172.2	0.000	0.000	0.000	0.000	0.000	1.007
KWMTBOMO16621.mrna1	0.000	0.000	1.009	1.007	0.000	0.000
MSTRG.173.1	878.916	842.810	1128.900	968.213	1135.637	722.185
KWMTBOMO16622.mrna1	0.000	23.781	15.528	309.932	145.683	67.619
MSTRG.175.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.177.1	100.395	110.887	131.452	280.762	307.544	203.140
KWMTBOMO16623.mrna1	4.183	0.000	18.491	0.000	10.598	0.000
MSTRG.176.1	102.236	119.706	130.015	533.729	733.065	476.459
KWMTBOMO16627.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.1	2.000	5.000	0.000	0.000	0.000	2.115
MSTRG.180.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.3	10.359	12.015	13.772	47.254	71.616	56.178
KWMTBOMO16629.mrna1	0.000	0.000	0.000	0.000	2.381	0.000
KWMTBOMO16630.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.181.1	12814.298	14330.473	12909.881	2238.117	2184.620	1447.517
KWMTBOMO16635.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.184.1	1830.473	1965.829	2069.548	0.000	0.000	0.000
KWMTBOMO16636.mrna1	4286.156	6589.777	4460.722	2452.388	2495.836	2212.586
KWMTBOMO16637.mrna1	0.000	0.000	0.000	0.000	334.585	249.004
MSTRG.182.1	313.757	347.894	430.197	1080.345	1174.541	912.449
KWMTBOMO16631.mrna1	0.000	0.000	0.000	0.000	51.925	40.818
MSTRG.182.2	1613.252	1727.895	1895.617	773.216	1069.402	723.867
MSTRG.182.4	51.921	178.710	39.705	0.000	63.311	0.000
KWMTBOMO16632.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16638.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16639.mrna1	2494.035	2698.647	2689.070	1889.295	2133.744	1545.443
MSTRG.188.1	0.000	4.094	0.000	10.679	0.000	0.000
KWMTBOMO16643.mrna1	0.000	0.000	0.000	1.108	0.000	0.000
MSTRG.190.1	7.000	9.182	9.077	20.731	10.438	10.647
