Name	rcount_Tb154_quant	rcount_Tb155_quant	rcount_Tb156_quant	rcount_Tb157_quant	rcount_Tb158_quant	rcount_Tb159_quant
MSTRG.1.1	24.720	24.895	37.369	8.433	1.386	8.401
KWMTBOMO16472.mrna1	0.000	0.000	0.000	17.000	0.000	0.000
MSTRG.5.1	3.992	2.369	4.926	14.863	1.066	1.867
MSTRG.2.1	1.793	0.000	9.530	0.000	0.000	0.000
MSTRG.4.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16473.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.3	0.000	0.000	0.000	0.000	0.000	2.000
MSTRG.6.4	0.000	0.927	0.000	0.000	0.000	0.000
MSTRG.6.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.6.5	0.000	0.000	4.994	0.000	0.000	10.429
MSTRG.6.6	0.000	0.000	0.000	1.000	0.000	0.000
KWMTBOMO16474.mrna1	0.000	0.000	0.000	1.000	0.000	0.000
MSTRG.7.1	0.000	2.001	2.511	0.000	0.000	0.000
MSTRG.7.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.7.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.8.1	79.844	47.805	77.914	152.450	29.672	151.988
MSTRG.8.2	941.855	1109.472	872.026	1423.870	786.063	1449.663
KWMTBOMO16475.mrna1	156.055	172.123	172.745	189.110	113.851	258.802
MSTRG.9.1	22.989	0.000	0.000	0.000	2.885	0.000
MSTRG.9.2	0.000	16.912	10.689	0.000	0.000	14.266
MSTRG.9.3	97.940	72.882	99.263	31.979	23.115	0.000
KWMTBOMO16476.mrna1	0.000	0.000	0.000	0.000	0.000	19.814
MSTRG.9.5	23.829	0.000	0.000	0.000	0.000	0.000
MSTRG.9.6	0.000	8.881	7.009	3.021	0.000	26.920
KWMTBOMO16477.mrna1	9.243	5.325	8.858	0.000	0.000	0.000
MSTRG.11.1	0.000	0.982	0.000	0.970	0.000	0.000
MSTRG.12.1	511.835	544.513	624.134	0.000	55.932	165.482
MSTRG.12.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.6	0.000	0.000	0.000	0.000	0.000	7.252
MSTRG.12.3	212.325	308.287	334.626	95.781	48.945	29.577
MSTRG.12.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.8	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.9	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.10	0.000	0.000	35.782	0.000	0.000	0.000
MSTRG.12.11	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.12.12	187.957	95.534	0.000	67.556	46.762	24.889
KWMTBOMO16478.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16479.mrna1	0.000	0.000	33.539	0.000	0.000	18.601
MSTRG.10.1	17.320	6.193	11.160	4.000	3.000	9.442
MSTRG.13.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.13.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16480.mrna1	694.311	561.000	442.000	242.000	132.000	252.000
MSTRG.14.1	28.018	22.638	14.893	24.210	8.092	31.545
KWMTBOMO16481.mrna1	0.000	0.000	283.044	0.000	40.045	69.135
MSTRG.15.2	6327.914	6899.831	5578.843	3740.845	2379.249	4150.960
MSTRG.15.3	271.860	272.237	364.320	35.408	67.395	104.587
MSTRG.16.1	6.327	3.448	0.000	6.183	0.000	1.027
MSTRG.21.1	29.441	6.666	6.534	440.091	246.525	582.616
MSTRG.21.2	0.000	0.000	0.000	298.270	101.456	173.117
KWMTBOMO16482.mrna1	20.000	11.748	16.000	19.000	16.021	21.000
MSTRG.21.3	17.369	12.498	14.502	1.682	4.143	7.195
MSTRG.21.4	2.401	3.889	0.000	1.590	2.283	6.698
KWMTBOMO16483.mrna1	2.957	1.970	0.000	0.000	3.292	0.000
MSTRG.21.6	5.433	5.842	11.246	2.370	16.620	59.637
MSTRG.21.7	18.390	37.225	26.718	0.000	125.660	0.000
KWMTBOMO16484.mrna1	185.369	178.000	428.063	11245.017	8427.585	13745.078
MSTRG.19.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.20.1	0.000	0.000	0.000	3.502	0.000	4.958
MSTRG.17.1	8.440	9.964	3.960	5.177	0.000	3.096
KWMTBOMO16485.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16486.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16487.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16488.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16489.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16490.mrna1	0.000	0.000	1.079	2.155	0.000	0.000
KWMTBOMO16491.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.23.1	21.076	16.746	31.032	0.000	0.000	8.302
MSTRG.24.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16492.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16493.mrna1	2.182	0.000	0.000	0.000	0.000	0.000
MSTRG.27.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16494.mrna1	0.000	0.000	0.000	0.000	2.883	8.808
KWMTBOMO16495.mrna1	0.000	0.000	6.080	12.036	13.295	24.902
KWMTBOMO16496.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16497.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.35.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.30.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16498.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16499.mrna1	6.890	7.898	3.342	2.216	0.000	1.058
KWMTBOMO16500.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.32.1	1.914	0.757	0.000	0.000	0.997	0.000
KWMTBOMO16501.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16502.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16503.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.33.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.37.1	0.000	0.000	1.027	2.798	0.000	0.000
KWMTBOMO16504.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16505.mrna1	0.000	0.000	0.000	9.924	4.459	4.898
MSTRG.38.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.39.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16506.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16507.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16508.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.42.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16509.mrna1	2.340	4.813	9.200	3.545	6.732	4.995
KWMTBOMO16510.mrna1	0.000	0.000	0.000	0.000	7.740	0.000
MSTRG.44.1	16.567	9.956	29.733	12.853	11.368	9.110
MSTRG.44.2	30.366	0.000	6.809	6.801	0.000	11.081
KWMTBOMO16511.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16512.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16513.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16514.mrna1	0.000	0.000	0.000	2.250	1.073	0.000
MSTRG.46.1	0.000	0.000	3.696	0.000	0.000	4.620
KWMTBOMO16515.mrna1	0.000	0.000	0.000	0.000	0.000	1.093
MSTRG.47.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16516.mrna1	0.000	0.000	0.000	21.323	6.289	11.050
KWMTBOMO16517.mrna1	3.450	0.000	2.625	24.623	23.271	112.115
MSTRG.50.1	276.667	276.621	237.346	58.243	50.451	40.593
MSTRG.50.2	178.850	129.811	142.412	45.761	34.202	54.955
MSTRG.50.3	35.589	31.275	59.707	42.979	29.269	35.012
MSTRG.51.1	714.774	711.685	422.975	366.480	319.521	236.943
KWMTBOMO16518.mrna1	33.909	60.837	15.338	8.668	33.281	10.684
KWMTBOMO16519.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.52.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.52.2	0.000	0.000	0.000	5.725	8.678	0.000
MSTRG.52.3	0.000	0.000	1.200	0.000	0.000	0.000
KWMTBOMO16520.mrna1	4.165	2.454	9.923	0.000	0.000	19.258
MSTRG.53.1	50.000	67.000	70.554	36.000	27.000	61.000
MSTRG.60.1	88.606	42.865	90.299	49.051	37.568	101.098
MSTRG.60.3	0.000	5.082	0.000	399.162	137.062	197.240
MSTRG.60.2	114.401	89.280	88.205	376.388	203.093	292.296
KWMTBOMO16521.mrna1	7.315	18.054	36.224	426.502	208.454	334.855
MSTRG.55.1	0.000	0.000	1.000	0.000	1.000	0.000
MSTRG.54.1	0.000	0.000	0.000	0.000	0.000	3.036
MSTRG.56.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.57.1	0.000	10.610	0.000	12.614	0.000	0.000
MSTRG.59.1	0.000	0.000	0.000	2.000	28.000	4.230
KWMTBOMO16522.mrna1	0.000	2.000	0.000	0.000	0.000	1.770
MSTRG.58.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16523.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16524.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.61.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16525.mrna1	21.017	7.794	9.336	4.434	2.344	5.631
KWMTBOMO16526.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.1	0.000	0.000	0.000	0.000	3.205	0.000
MSTRG.64.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.6	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.7	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.5	0.000	0.000	3.007	0.000	0.000	0.000
MSTRG.64.3	0.000	0.000	0.000	0.000	3.942	0.000
MSTRG.64.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.64.8	0.000	14.906	0.000	0.000	0.000	0.000
MSTRG.64.9	0.000	0.000	14.929	0.000	3.381	0.000
MSTRG.64.10	41.596	41.853	7.592	19.814	12.802	21.839
KWMTBOMO16527.mrna1	188.196	240.019	129.387	28.565	11.729	44.148
MSTRG.67.2	178.493	138.675	123.855	25.216	12.352	19.821
MSTRG.68.1	25.277	20.616	38.462	8.501	25.200	48.373
MSTRG.68.2	63.431	0.000	55.023	34.711	0.000	0.000
KWMTBOMO16528.mrna1	0.000	40.862	0.000	0.000	0.000	0.000
KWMTBOMO16529.mrna1	27.008	25.411	9.363	12.469	9.924	16.338
KWMTBOMO16530.mrna1	4.152	5.467	1.585	1.576	3.099	3.774
KWMTBOMO16531.mrna1	10.252	10.255	5.459	6.709	0.000	6.472
KWMTBOMO16532.mrna1	136.032	144.366	106.322	46.321	43.124	62.877
KWMTBOMO16533.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.73.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16534.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.74.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.75.1	13.692	15.338	13.890	20.985	22.783	37.546
KWMTBOMO16535.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.71.1	0.000	1.991	0.000	0.000	0.000	3.344
KWMTBOMO16536.mrna1	0.000	3.284	6.000	0.000	0.000	0.000
KWMTBOMO16537.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.76.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16538.mrna1	10.539	5.356	29.171	146.922	137.061	558.412
KWMTBOMO16539.mrna1	0.000	0.000	0.000	1.377	0.000	0.000
KWMTBOMO16542.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.78.1	11.609	0.000	10.090	0.000	6.101	0.000
MSTRG.80.1	0.000	4.158	2.586	0.000	0.000	0.000
KWMTBOMO16540.mrna1	1.000	0.000	0.000	0.000	0.000	0.000
MSTRG.79.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16541.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16545.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.81.1	2.267	0.000	1.177	0.000	0.000	0.000
MSTRG.82.1	0.000	0.000	1.000	0.000	0.000	2.011
KWMTBOMO16546.mrna1	0.000	0.000	0.000	1.001	0.000	0.000
KWMTBOMO16547.mrna1	0.000	1.961	0.000	3.840	5.738	0.000
KWMTBOMO16548.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.85.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16549.mrna1	62.518	49.132	41.603	0.000	0.000	1.229
MSTRG.87.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16550.mrna1	7.624	4.000	1.001	0.000	0.000	0.000
KWMTBOMO16551.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16543.mrna1	67.004	83.000	83.000	84.011	67.000	128.000
MSTRG.89.1	1.000	1.000	0.000	11.000	1.000	3.000
KWMTBOMO16544.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.89.3	0.000	0.000	0.000	8.000	0.000	4.000
MSTRG.90.1	4.000	1.000	1.000	0.000	1.000	1.000
KWMTBOMO16552.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.3	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.4	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.91.5	0.000	0.000	0.000	0.000	1.186	0.000
KWMTBOMO16553.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16554.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.94.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.95.1	184.082	127.592	150.255	139.861	112.887	159.312
MSTRG.96.1	30.000	26.000	34.000	2.000	15.000	5.000
MSTRG.92.1	10.564	2.190	2.191	5.349	3.001	1.035
KWMTBOMO16558.mrna1	1.000	0.000	0.000	1.000	0.000	0.000
MSTRG.97.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16559.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16560.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.100.1	13.319	24.287	26.125	20.701	38.793	36.917
MSTRG.104.1	6.603	6.866	13.834	384.362	220.005	479.087
MSTRG.104.2	18.745	0.000	29.628	197.781	136.557	276.241
KWMTBOMO16561.mrna1	0.000	17.091	0.000	160.340	132.331	148.529
MSTRG.104.4	0.000	0.000	0.000	31.940	10.182	39.907
MSTRG.104.5	7.055	1.763	23.289	203.847	112.044	164.780
MSTRG.101.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.105.1	2.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16562.mrna1	0.000	0.000	0.000	1.000	0.000	1.601
MSTRG.105.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.105.4	0.000	2.000	2.105	0.000	3.253	2.770
MSTRG.105.5	0.000	0.000	8.406	0.000	5.843	8.744
MSTRG.102.1	0.000	0.000	0.000	0.000	2.467	0.000
MSTRG.103.1	0.000	0.000	0.000	0.000	0.000	2.000
KWMTBOMO16563.mrna1	14.834	20.472	7.522	33.744	28.361	35.844
MSTRG.108.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16564.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.107.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16565.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.110.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16566.mrna1	0.000	70.484	50.430	15.673	0.000	0.000
KWMTBOMO16567.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16569.mrna1	0.000	0.998	1.269	0.000	0.000	0.000
KWMTBOMO16570.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.112.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16571.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16572.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.114.1	253.409	123.120	33.260	34.277	14.632	5.544
KWMTBOMO16573.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16574.mrna1	24.899	8.314	9.687	3.029	0.000	0.000
KWMTBOMO16576.mrna1	1.000	0.000	0.000	0.000	2.022	0.000
MSTRG.116.1	5.049	2.005	6.476	2.000	0.000	5.052
MSTRG.117.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.118.1	13.357	5.815	6.895	6.133	8.811	3.241
KWMTBOMO16579.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16580.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16577.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.121.1	4.225	15.727	21.245	12.272	7.112	7.667
KWMTBOMO16578.mrna1	0.000	0.000	4.616	1.940	0.000	1.854
MSTRG.122.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16581.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16582.mrna1	4.372	2.863	20.804	3.157	3.351	4.952
MSTRG.123.1	6.000	18.000	9.000	9.000	6.000	7.000
MSTRG.125.1	20.690	0.000	15.353	7.513	3.354	4.281
KWMTBOMO16583.mrna1	0.000	0.000	0.000	1.316	0.000	0.000
KWMTBOMO16593.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16594.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16595.mrna1	76.573	100.588	170.048	10.700	26.435	26.560
MSTRG.129.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.129.2	4.937	1.602	0.000	0.000	2.145	0.000
KWMTBOMO16596.mrna1	0.000	0.000	0.000	0.000	0.000	74.292
MSTRG.129.4	20.907	0.000	41.086	11.238	0.000	0.000
KWMTBOMO16597.mrna1	11.502	1.094	8.578	3.491	0.000	3.963
MSTRG.138.1	20.330	8.096	6.783	0.000	0.000	0.000
MSTRG.138.2	0.000	0.000	0.000	48.627	8.708	18.186
KWMTBOMO16598.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.139.2	0.000	0.000	0.000	64.734	37.654	0.000
MSTRG.139.1	44.937	7.255	7.112	0.000	5.593	17.220
MSTRG.139.3	201.845	178.554	190.098	37.945	0.000	98.411
KWMTBOMO16599.mrna1	27.135	37.715	61.060	0.000	0.000	15.381
MSTRG.140.1	1816.756	2593.311	1293.639	561.500	284.935	419.968
MSTRG.130.1	430.767	373.612	376.548	11.638	2.747	7.008
MSTRG.130.2	3490.961	4387.106	2812.840	563.071	365.236	599.696
KWMTBOMO16600.mrna1	1911.100	2211.039	1903.301	409.612	228.513	438.146
KWMTBOMO16601.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.131.2	7.001	7.001	8.000	0.000	0.000	0.000
KWMTBOMO16602.mrna1	466.141	461.061	398.071	195.101	127.445	183.085
MSTRG.133.1	0.750	0.000	1.000	0.000	0.000	1.000
MSTRG.134.1	38.736	24.173	47.228	4.855	11.045	10.132
MSTRG.135.1	2.438	3.804	11.587	12.562	2.569	4.397
MSTRG.136.1	33.145	26.592	18.272	317.290	296.023	245.363
KWMTBOMO16592.mrna1	0.000	0.000	32.835	59.460	22.860	111.837
MSTRG.136.3	8.655	15.363	0.000	114.039	112.107	61.998
MSTRG.137.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.137.2	11.326	21.723	7.577	1981.192	1267.483	2476.102
MSTRG.137.3	14.741	7.611	7.789	243.326	130.709	229.323
KWMTBOMO16603.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16604.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.146.1	12.504	0.000	0.000	274.563	217.687	355.149
MSTRG.146.3	844.103	795.815	755.891	4535.281	3502.573	5019.225
MSTRG.146.2	0.000	0.000	34.002	95.361	87.998	267.612
KWMTBOMO16605.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16606.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.146.6	0.000	11.414	0.000	51.313	44.445	0.000
KWMTBOMO16607.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.141.2	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16608.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.145.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.142.1	3.009	2.009	2.021	2.057	0.000	0.000
MSTRG.143.1	0.000	0.000	2.071	1.841	0.000	0.000
MSTRG.144.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.164.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.165.1	16487.424	20412.484	9380.941	11586.133	7263.820	12179.219
MSTRG.164.2	30.463	58.371	31.151	43.378	15.456	0.000
MSTRG.164.3	0.000	3.441	0.000	7.762	0.000	0.000
MSTRG.164.4	286.966	209.830	115.924	116.790	140.633	115.920
MSTRG.164.5	289.057	291.837	167.136	230.612	135.355	196.279
MSTRG.166.1	102.172	68.106	0.000	0.000	0.000	0.000
MSTRG.167.1	7.643	0.000	3.526	3.818	3.754	3.217
MSTRG.167.2	35481.282	46045.754	34228.109	41346.349	33555.787	55865.513
MSTRG.167.3	0.000	4.595	5.248	13.178	0.000	5.119
MSTRG.166.2	180.910	177.387	88.606	152.317	103.386	128.369
MSTRG.168.1	2441.262	2267.308	1048.413	5906.229	3047.602	4134.835
MSTRG.169.2	172.193	123.945	135.792	82.383	67.923	82.141
MSTRG.169.1	8.299	5.281	0.000	0.000	0.000	0.000
MSTRG.169.3	74.050	70.893	0.000	0.000	0.000	0.000
MSTRG.169.4	60.116	0.000	0.000	0.000	13.742	29.243
MSTRG.169.5	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.167.4	0.000	0.000	0.000	7.602	0.000	0.000
MSTRG.167.5	0.000	19.121	0.000	0.000	0.000	0.000
MSTRG.166.3	0.000	0.000	27.474	14.529	19.001	23.630
MSTRG.166.4	95.677	79.557	0.000	0.000	0.000	42.886
MSTRG.166.5	0.000	0.000	91.892	83.621	90.120	0.000
MSTRG.168.2	7218.151	6333.453	2499.328	12921.312	6517.287	8762.251
MSTRG.170.1	51.162	25.853	29.630	47.027	27.483	45.165
MSTRG.147.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16609.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16610.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16611.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.150.1	0.000	3.492	0.000	0.000	0.000	0.000
KWMTBOMO16612.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.153.2	0.000	0.000	0.000	1.001	0.000	0.000
MSTRG.151.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.152.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16613.mrna1	81.165	65.411	76.111	7.486	2.684	14.355
MSTRG.155.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.156.1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16614.mrna1	0.000	0.000	4.025	0.000	0.000	0.000
KWMTBOMO16615.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16616.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.161.1	0.000	0.000	0.000	1.673	3.297	7.685
MSTRG.162.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.162.2	0.000	0.000	0.000	0.000	3.976	0.000
KWMTBOMO16617.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16618.mrna1	0.000	0.000	1.225	530.354	374.954	593.010
MSTRG.158.1	5.000	5.000	2.000	22.429	16.000	34.928
MSTRG.159.1	34.926	38.888	35.999	15.884	0.000	18.796
KWMTBOMO16619.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.160.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.171.1	0.000	13.274	6.909	7428.664	5939.117	8166.446
MSTRG.171.2	45.373	0.000	0.000	1094.503	646.787	1249.267
KWMTBOMO16620.mrna1	0.000	0.000	0.000	0.000	0.000	866.381
MSTRG.172.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.172.2	4.061	5.737	5.364	1.060	0.000	0.000
KWMTBOMO16621.mrna1	1.216	4.877	2.276	0.000	0.000	0.000
MSTRG.173.1	887.075	653.631	712.920	364.950	291.680	368.847
KWMTBOMO16622.mrna1	7.622	24.404	8.382	0.000	0.000	8.911
MSTRG.175.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.177.1	91.205	76.640	62.849	227.046	170.643	363.708
KWMTBOMO16623.mrna1	0.000	0.000	0.000	0.000	0.000	3.855
MSTRG.176.1	34.973	55.000	149.000	2834.812	2562.097	3801.327
KWMTBOMO16627.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.2	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.180.3	1.612	0.000	4.974	3.156	1.828	13.290
KWMTBOMO16629.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16630.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.181.1	86.975	113.615	89.176	20.778	35.417	38.982
KWMTBOMO16635.mrna1	1.000	1.000	0.000	0.000	0.000	0.000
MSTRG.184.1	0.000	0.000	0.000	0.000	6.000	0.000
KWMTBOMO16636.mrna1	176.000	372.000	232.000	153.000	142.071	137.937
KWMTBOMO16637.mrna1	10.000	19.000	12.000	10.000	8.000	10.063
MSTRG.182.1	242.677	146.960	205.860	397.262	308.120	552.915
KWMTBOMO16631.mrna1	0.000	16.464	0.000	16.616	0.000	67.612
MSTRG.182.2	54.867	159.665	82.598	743.154	622.897	1204.291
MSTRG.182.4	94.567	73.938	49.740	416.495	368.129	639.095
KWMTBOMO16632.mrna1	0.000	0.000	0.000	0.000	0.000	1.512
KWMTBOMO16638.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
KWMTBOMO16639.mrna1	3289.673	2882.374	2414.359	632.104	357.563	650.335
MSTRG.188.1	0.000	0.000	0.000	1.078	0.000	0.000
KWMTBOMO16643.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
MSTRG.190.1	10.999	14.510	14.064	1.000	1.000	3.009
KWMTBOMO16644.mrna1	0.000	0.000	0.000	0.000	0.000	0.000
